setup,side,tp,sl,ts,filter,n,exp,win,pf,total,robust,yr_tot
flip,fade,1.0,1.0,48,sessASIA,877,-0.04421573162445922,49.37286202964653,0.6531075343848218,-38.777196634650736,0.0,7
pocket,fade,0.5,1.0,12,conf3,823,-0.04422384182052365,57.4726609963548,0.4785000706077924,-36.39622181829096,0.0,7
flip,fade,2.0,0.5,24,volHI,1352,-0.04422568203056868,19.00887573964497,0.7282106921131691,-59.793122105328855,0.0,7
flip,cont,4.0,1.0,48,volSpike,2387,-0.04422721217094284,19.857561793045665,0.7809138777716774,-105.57035545204056,0.14285714285714285,7
pocket,cont,3.0,1.0,12,volLO,1544,-0.04423044488352363,29.922279792746114,0.6155012478380095,-68.29180690016048,0.0,7
flip,cont,3.0,3.0,288,conf15,1074,-0.04423967927943091,49.72067039106145,0.8663475105199777,-47.5134155461088,0.2857142857142857,7
pocket,fade,0.5,2.0,288,legYoung,420,-0.04424719995623143,73.33333333333333,0.5440191663538912,-18.5838239816172,0.14285714285714285,7
pocket,fade,0.5,2.0,24,legYoung,420,-0.04424719995623143,73.33333333333333,0.5440191663538912,-18.5838239816172,0.14285714285714285,7
pocket,fade,0.5,2.0,96,legYoung,420,-0.04424719995623143,73.33333333333333,0.5440191663538912,-18.5838239816172,0.14285714285714285,7
pocket,fade,0.5,2.0,48,legYoung,420,-0.04424719995623143,73.33333333333333,0.5440191663538912,-18.5838239816172,0.14285714285714285,7
fib50,cont,3.0,1.0,12,conf1,801,-0.04424838389222019,32.45942571785269,0.7189625502341419,-35.44295549766837,0.0,7
fib50,cont,4.0,1.0,96,conf1,801,-0.04425109181925781,19.850187265917604,0.7830452555445151,-35.445124547225504,0.14285714285714285,7
flip,fade,3.0,0.5,24,volSpike,2387,-0.04425426407350721,15.249266862170089,0.6453967075334848,-105.63492834346171,0.0,7
flip,cont,0.5,3.0,96,volSpike,2387,-0.04425444594494545,77.88018433179722,0.5659042561575518,-105.6353624705848,0.0,7
flip,cont,0.5,3.0,288,volSpike,2387,-0.04425444594494545,77.88018433179722,0.5659042561575518,-105.6353624705848,0.0,7
pocket,cont,1.5,1.5,24,anti15,1174,-0.044261257375095835,48.89267461669506,0.7568906368177915,-51.96271615836251,0.0,7
flip,cont,0.5,3.0,96,anti15,2044,-0.044261945624690116,79.40313111545989,0.5771947571629829,-90.4714168568666,0.0,7
flip,cont,3.0,2.0,48,conf1,3094,-0.04426426928231533,40.59469941822883,0.8401767277389225,-136.95364915948363,0.0,7
fib50,cont,2.0,1.5,48,conf1,801,-0.04426648749188223,42.57178526841448,0.7872005656760033,-35.457456480997664,0.14285714285714285,7
fib50,fade,4.0,3.0,288,conf0,266,-0.044270346920252925,41.35338345864661,0.8942243992384364,-11.775912280787278,0.2857142857142857,7
fib50,fade,4.0,1.0,96,sessASIA,850,-0.04427150276394522,20.823529411764703,0.7882468720694725,-37.63077734935344,0.14285714285714285,7
fib50,fade,2.0,1.0,288,conf3,1882,-0.044273596434979835,32.784272051009566,0.7394379671493008,-83.32290849063205,0.0,7
fib50,fade,2.0,1.0,96,conf3,1882,-0.044273596434979835,32.784272051009566,0.7394379671493008,-83.32290849063205,0.0,7
flip,cont,3.0,3.0,288,conf3,3101,-0.04427386770028416,50.43534343760078,0.8717911256757868,-137.29326373858117,0.14285714285714285,7
fib50,fade,4.0,1.5,96,volLO,1686,-0.04427576181229709,27.52075919335706,0.7477752433853784,-74.64893441553289,0.0,7
flip,fade,4.0,1.0,12,anti15,2044,-0.044284066299183404,28.767123287671232,0.7518205348114505,-90.51663151553088,0.0,7
pocket,cont,1.5,3.0,12,sessUS,1112,-0.04429166154610414,59.26258992805755,0.7971190560569323,-49.252327639267804,0.14285714285714285,7
flip,fade,0.5,2.0,96,conf1,3094,-0.04429300637497665,72.30122818358112,0.5523870348870473,-137.04256172417774,0.0,7
flip,fade,0.5,2.0,288,conf1,3094,-0.04429300637497665,72.30122818358112,0.5523870348870473,-137.04256172417774,0.0,7
flip,fade,0.5,2.0,48,conf1,3094,-0.04429300637497665,72.30122818358112,0.5523870348870473,-137.04256172417774,0.0,7
flip,cont,3.0,2.0,288,conf3,3101,-0.04429316662453389,40.438568203805225,0.8442422713244215,-137.3531097026796,0.14285714285714285,7
flip,cont,4.0,1.5,48,sessASIA,877,-0.04430236001048645,28.278221208665904,0.822086390410092,-38.853169729196615,0.0,7
fib50,fade,1.0,1.0,288,sessASIA,850,-0.04430325177913884,48.35294117647059,0.6692999578729828,-37.65776401226801,0.14285714285714285,7
fib50,fade,1.0,1.0,96,sessASIA,850,-0.04430325177913884,48.35294117647059,0.6692999578729828,-37.65776401226801,0.14285714285714285,7
pocket,fade,1.0,2.0,288,conf3,823,-0.04430747226167371,63.91251518833536,0.7062312538613057,-36.46504967135746,0.0,7
pocket,fade,1.0,2.0,96,conf3,823,-0.04430747226167371,63.91251518833536,0.7062312538613057,-36.46504967135746,0.0,7
flip,fade,2.0,1.5,12,anti15,2044,-0.04430791079762148,42.906066536203525,0.7728483687229906,-90.56536967033831,0.0,7
pocket,cont,1.5,1.5,12,legYoung,420,-0.04430819654428355,49.047619047619044,0.7419566702443288,-18.60944254859909,0.0,7
fib50,cont,1.0,3.0,24,anti15,1383,-0.044310992572323835,70.86044830079537,0.7408626466708773,-61.28210272752386,0.0,7
flip,cont,4.0,3.0,24,conf3,3101,-0.04431498730307956,41.534988713318285,0.8535043588333676,-137.42077562684972,0.14285714285714285,7
pocket,cont,1.5,2.0,48,volSpike,1374,-0.044315368494177464,55.604075691411936,0.7907370465524516,-60.88931631099984,0.0,7
pocket,cont,1.5,2.0,24,sessUS,1112,-0.044317530756998534,55.39568345323741,0.7958276766217779,-49.281094201782366,0.14285714285714285,7
flip,cont,1.0,1.5,24,sessASIA,877,-0.044319277382533995,57.01254275940707,0.6959272108262144,-38.86800626448231,0.0,7
flip,fade,2.0,0.5,96,volHI,1352,-0.0443230474122519,18.93491124260355,0.7279392132994967,-59.92476010136456,0.0,7
flip,fade,2.0,0.5,288,volHI,1352,-0.0443230474122519,18.93491124260355,0.7279392132994967,-59.92476010136456,0.0,7
flip,fade,2.0,0.5,48,volHI,1352,-0.0443230474122519,18.93491124260355,0.7279392132994967,-59.92476010136456,0.0,7
pocket,cont,4.0,3.0,48,volLO,1544,-0.04432322962299092,43.5880829015544,0.7991029560175857,-68.43506653789798,0.0,7
pocket,cont,0.5,1.5,12,legYoung,420,-0.04432996120206374,69.28571428571428,0.5224549248638735,-18.618583704866772,0.0,7
fib50,fade,4.0,1.5,48,sessUS,1246,-0.0443367895416055,28.491171749598713,0.837554167623387,-55.24363976884045,0.0,7
flip,fade,0.5,2.0,288,conf3,3101,-0.04434123322870958,72.39600128990648,0.5522978794666189,-137.50216424222842,0.0,7
flip,fade,0.5,2.0,48,conf3,3101,-0.04434123322870958,72.39600128990648,0.5522978794666189,-137.50216424222842,0.0,7
flip,fade,0.5,2.0,96,conf3,3101,-0.04434123322870958,72.39600128990648,0.5522978794666189,-137.50216424222842,0.0,7
pocket,cont,1.5,2.0,24,volLO,1544,-0.04434198846550881,55.051813471502584,0.6620039045000621,-68.4640301907456,0.0,7
fib50,fade,1.5,1.0,48,legYoung,937,-0.044349026955182835,38.207043756670224,0.710675696393693,-41.555038257006316,0.0,7
fib50,fade,1.5,2.0,24,legYoung,937,-0.04435004711026435,54.53575240128068,0.7726479814704303,-41.555994142317694,0.14285714285714285,7
pocket,cont,2.0,0.5,24,legYoung,420,-0.04435265923082681,19.523809523809526,0.6220565488408919,-18.62811687694726,0.0,7
pocket,cont,2.0,0.5,288,legYoung,420,-0.04435265923082681,19.523809523809526,0.6220565488408919,-18.62811687694726,0.0,7
pocket,cont,2.0,0.5,96,legYoung,420,-0.04435265923082681,19.523809523809526,0.6220565488408919,-18.62811687694726,0.0,7
pocket,cont,2.0,0.5,48,legYoung,420,-0.04435265923082681,19.523809523809526,0.6220565488408919,-18.62811687694726,0.0,7
flip,cont,0.5,3.0,48,volSpike,2387,-0.044352937470049134,77.6707163803938,0.5647389584762353,-105.87046174100729,0.0,7
pocket,fade,1.5,2.0,24,legYoung,420,-0.044353481242102415,54.761904761904766,0.7730803205972854,-18.628462121683015,0.14285714285714285,7
flip,fade,2.0,2.0,48,ALL,3118,-0.044364909085174896,48.94162924951892,0.8117790001856179,-138.32978652757532,0.0,7
flip,fade,2.0,2.0,48,legYoung,3118,-0.044364909085174896,48.94162924951892,0.8117790001856179,-138.32978652757532,0.0,7
pocket,fade,3.0,1.5,96,conf3,823,-0.04436714306329614,33.171324422843256,0.8053318945267744,-36.51415874109272,0.14285714285714285,7
pocket,fade,3.0,0.5,48,volLO,1544,-0.04436812763129886,13.66580310880829,0.5211764674743715,-68.50438906272544,0.0,7
flip,fade,4.0,3.0,12,conf3,3101,-0.04437190487856725,48.01676878426314,0.8204138174861283,-137.59727702843705,0.0,7
pocket,fade,3.0,0.5,48,conf1,263,-0.04437424985342151,13.688212927756654,0.6452494745195835,-11.670427711449857,0.3333333333333333,6
pocket,fade,3.0,0.5,96,conf1,263,-0.04437424985342151,13.688212927756654,0.6452494745195835,-11.670427711449857,0.3333333333333333,6
pocket,fade,3.0,0.5,288,conf1,263,-0.04437424985342151,13.688212927756654,0.6452494745195835,-11.670427711449857,0.3333333333333333,6
fib50,cont,4.0,2.0,96,conf3,1882,-0.04437724653072348,33.36875664187035,0.8539800091173353,-83.51797797082159,0.2857142857142857,7
fib50,cont,2.0,3.0,12,anti15,1383,-0.04437836863501028,50.97613882863341,0.7810974521630282,-61.37528382221922,0.0,7
flip,cont,3.0,2.0,288,conf1,3094,-0.044388034334770406,40.46541693600517,0.8438342189512338,-137.33657823177964,0.14285714285714285,7
flip,fade,2.0,2.0,48,conf2of3,3101,-0.04439341427607108,48.91970332150919,0.811994736619886,-137.66397767009641,0.0,7
flip,cont,2.0,2.0,288,sessUS,1281,-0.0444065656164924,50.42935206869633,0.8210846625244896,-56.88481055472677,0.0,7
flip,cont,2.0,2.0,96,sessUS,1281,-0.0444065656164924,50.42935206869633,0.8210846625244896,-56.88481055472677,0.0,7
flip,cont,1.5,1.5,288,volSpike,2387,-0.04441274962991019,48.63845831587767,0.7566823211552541,-106.01323336659561,0.0,7
flip,cont,1.5,1.5,96,volSpike,2387,-0.04441274962991019,48.63845831587767,0.7566823211552541,-106.01323336659561,0.0,7
fib50,fade,4.0,2.0,288,volLO,1686,-0.044413957314977735,32.977461447212335,0.7856744385332157,-74.88193203305246,0.0,7
pocket,fade,1.5,2.0,48,conf0,621,-0.04441543179625668,57.326892109500804,0.7888175764539105,-27.581983145475398,0.2857142857142857,7
pocket,cont,3.0,2.0,48,conf0,621,-0.044415953968515116,38.32528180354267,0.8460043119489716,-27.582307414447886,0.14285714285714285,7
pocket,cont,2.0,1.5,48,sessUS,1112,-0.04442325616156831,42.985611510791365,0.8050684464442057,-49.39866085166396,0.14285714285714285,7
pocket,fade,4.0,1.0,288,volLO,1544,-0.04442985869745457,19.300518134715023,0.6838236733556975,-68.59970182886985,0.14285714285714285,7
flip,cont,1.0,1.5,288,anti15,2044,-0.04443073597182332,58.414872798434445,0.7067019884009179,-90.81642432640687,0.0,7
flip,cont,1.0,1.5,96,anti15,2044,-0.04443073597182332,58.414872798434445,0.7067019884009179,-90.81642432640687,0.0,7
fib50,fade,4.0,2.0,24,volLO,1686,-0.044431156408544524,36.120996441281136,0.744671756212794,-74.91092970480607,0.0,7
fib50,fade,2.0,1.0,24,conf3,1882,-0.044442485921570435,33.04994686503719,0.7347675247330908,-83.64075850439556,0.0,7
fib50,fade,4.0,1.5,12,sessUS,1246,-0.04444872595318607,33.146067415730336,0.8087930332817678,-55.383112537669845,0.0,7
pocket,fade,3.0,0.5,288,volLO,1544,-0.04445183874048269,13.601036269430052,0.5205180264651426,-68.63363901530528,0.0,7
pocket,fade,3.0,0.5,96,volLO,1544,-0.04445183874048269,13.601036269430052,0.5205180264651426,-68.63363901530528,0.0,7
fib50,cont,1.0,3.0,24,sessUS,1246,-0.044454018983804,72.63242375601926,0.7554170813995159,-55.389707653819784,0.14285714285714285,7
flip,cont,4.0,1.5,288,volHI,1352,-0.044454823345016464,28.402366863905325,0.8839812499912899,-60.10292116246226,0.2857142857142857,7
fib50,cont,1.5,3.0,48,conf1,801,-0.04445836623982963,63.29588014981273,0.8022863127896428,-35.611151358103534,0.14285714285714285,7
flip,fade,1.5,3.0,12,anti15,2044,-0.04445897031810436,60.46966731898239,0.7850436689975797,-90.87413533020532,0.0,7
fib50,cont,4.0,2.0,12,sessASIA,850,-0.04445952310122819,42.58823529411765,0.7557234047961178,-37.79059463604396,0.0,7
flip,cont,2.0,1.5,48,volHI,1352,-0.04446595543646611,43.786982248520715,0.8520365276258524,-60.11797175010218,0.0,7
flip,fade,3.0,3.0,96,conf3,3101,-0.04446598121072712,49.30667526604321,0.8698219333470998,-137.8890077344648,0.0,7
flip,cont,2.0,3.0,24,conf1,3094,-0.044480199149417664,55.268261150614094,0.8212281713564359,-137.62173616829824,0.0,7
fib50,cont,1.5,2.0,288,legYoung,937,-0.04449070218543205,55.60298826040555,0.7795207848864726,-41.68778794774983,0.14285714285714285,7
fib50,fade,2.0,1.0,48,conf3,1882,-0.04449384823373244,32.731137088204036,0.7381544649800409,-83.73742237588445,0.0,7
flip,fade,1.5,1.0,24,sessASIA,877,-0.04450029122004884,40.478905359179016,0.7064304019226763,-39.02675539998283,0.0,7
flip,cont,4.0,3.0,96,conf1,3094,-0.044503422683108966,43.27731092436975,0.8837505058557262,-137.69358978153915,0.14285714285714285,7
pocket,fade,0.5,1.5,12,legYoung,420,-0.044511399047540395,67.38095238095238,0.5248428778243753,-18.694787599966965,0.0,7
flip,cont,2.0,2.0,24,legYoung,3118,-0.044512608610619675,48.74919820397691,0.8045702974816223,-138.79031364791214,0.0,7
flip,cont,2.0,2.0,24,ALL,3118,-0.044512608610619675,48.74919820397691,0.8045702974816223,-138.79031364791214,0.0,7
pocket,fade,1.0,2.0,288,anti15,1174,-0.04451503453827004,65.75809199318569,0.7239983115046106,-52.26065054792903,0.14285714285714285,7
pocket,fade,1.0,2.0,96,anti15,1174,-0.04451503453827004,65.75809199318569,0.7239983115046106,-52.26065054792903,0.14285714285714285,7
flip,fade,0.5,2.0,48,ALL,3118,-0.04452465252707455,72.28992944194997,0.5505778787608856,-138.82786657941844,0.0,7
flip,fade,0.5,2.0,48,legYoung,3118,-0.04452465252707455,72.28992944194997,0.5505778787608856,-138.82786657941844,0.0,7
flip,fade,0.5,2.0,96,legYoung,3118,-0.04452465252707455,72.28992944194997,0.5505778787608856,-138.82786657941844,0.0,7
flip,fade,0.5,2.0,288,legYoung,3118,-0.04452465252707455,72.28992944194997,0.5505778787608856,-138.82786657941844,0.0,7
flip,fade,0.5,2.0,288,ALL,3118,-0.04452465252707455,72.28992944194997,0.5505778787608856,-138.82786657941844,0.0,7
flip,fade,0.5,2.0,96,ALL,3118,-0.04452465252707455,72.28992944194997,0.5505778787608856,-138.82786657941844,0.0,7
flip,cont,1.5,1.5,24,volSpike,2387,-0.044527247566279224,48.512777545035604,0.7549708985491878,-106.28653994070851,0.0,7
fib50,fade,3.0,2.0,12,conf2of3,1272,-0.044529675974356496,40.723270440251575,0.7716295925874374,-56.64174783938146,0.14285714285714285,7
fib50,cont,0.5,1.0,12,rejWick,1143,-0.04453362697991111,62.02974628171478,0.4956125194449897,-50.901935638038395,0.0,7
flip,cont,4.0,2.0,288,volLO,1766,-0.04453710482926278,32.89920724801812,0.7823268241506451,-78.65252712847807,0.14285714285714285,7
flip,cont,4.0,3.0,96,sessASIA,877,-0.044539096160274454,42.41733181299886,0.8793486586847943,-39.06078733256069,0.2857142857142857,7
flip,fade,2.0,2.0,24,sessUS,1281,-0.044544828412780534,48.321623731459795,0.8158516511971052,-57.06192519677186,0.14285714285714285,7
pocket,cont,1.0,3.0,24,sessUS,1112,-0.04456584457709491,71.94244604316546,0.7624693050929433,-49.557219169729535,0.0,7
fib50,fade,1.0,1.0,48,sessASIA,850,-0.044575096242900375,48.23529411764706,0.6673162365990009,-37.88883180646532,0.14285714285714285,7
pocket,cont,1.0,1.5,12,rejWick,494,-0.04457620190693182,55.87044534412956,0.6880103774655776,-22.02064374202432,0.0,7
pocket,cont,3.0,2.0,12,conf0,621,-0.0445789150560619,41.38486312399356,0.7920836280695011,-27.683506249814442,0.14285714285714285,7
flip,fade,2.0,2.0,96,conf1,3094,-0.044579989363570195,48.99806076276664,0.8128413170478346,-137.93048709088617,0.0,7
pocket,cont,1.5,3.0,48,volLO,1544,-0.04458088412865424,64.50777202072538,0.7005078448702646,-68.83288509464215,0.0,7
fib50,cont,3.0,2.0,24,conf1,801,-0.044587861796933866,41.57303370786517,0.8144763618529212,-35.714877299344025,0.14285714285714285,7
fib50,cont,4.0,2.0,24,conf3,1882,-0.04459067402348157,39.37300743889479,0.8188874538521662,-83.91964851219231,0.2857142857142857,7
flip,cont,3.0,1.5,12,ALL,3118,-0.044591689784680415,34.89416292495189,0.7906648616586985,-139.03688874863354,0.0,7
flip,cont,3.0,1.5,12,legYoung,3118,-0.044591689784680415,34.89416292495189,0.7906648616586985,-139.03688874863354,0.0,7
pocket,cont,1.0,1.0,24,volLO,1544,-0.044593580631057915,47.92746113989637,0.5043802847452247,-68.85248849435342,0.0,7
flip,cont,4.0,3.0,96,volLO,1766,-0.04459746153805739,42.355605889014726,0.8186082581595902,-78.75911707620935,0.14285714285714285,7
flip,cont,2.0,2.0,24,conf3,3101,-0.0445998132075834,48.790712673331186,0.8044934263746856,-138.3040207567161,0.0,7
pocket,fade,0.5,2.0,12,conf0,621,-0.044602573744689164,74.55716586151368,0.5564598280505804,-27.69819829545197,0.14285714285714285,7
flip,cont,3.0,2.0,48,anti15,2044,-0.04460546441890931,41.04696673189824,0.8413034689691334,-91.17356927225063,0.0,7
fib50,fade,1.5,2.0,48,conf2of3,1272,-0.044609279327595286,56.367924528301884,0.774274931474007,-56.743003304701205,0.0,7
flip,cont,2.0,2.0,24,conf2of3,3101,-0.044609632177854526,48.75846501128668,0.8045201959113008,-138.33446938352688,0.0,7
pocket,cont,1.0,2.0,24,sessUS,1112,-0.0446221276828432,64.38848920863309,0.7437325630480257,-49.61980598332164,0.14285714285714285,7
fib50,fade,4.0,0.5,48,anti15,1383,-0.044626767219982696,11.062906724511931,0.6651226016671636,-61.71881906523607,0.14285714285714285,7
flip,cont,1.5,3.0,48,conf1,3094,-0.04463516384143491,64.96444731738849,0.8044529445700871,-138.10119692539962,0.0,7
flip,cont,3.0,1.0,96,anti15,2044,-0.044637170273101795,24.90215264187867,0.7729032017270256,-91.23837603822007,0.0,7
flip,cont,3.0,1.0,288,anti15,2044,-0.044637170273101795,24.90215264187867,0.7729032017270256,-91.23837603822007,0.0,7
flip,cont,1.0,3.0,12,legYoung,3118,-0.044644575841577286,66.8697883258499,0.7217311633291456,-139.20178747403799,0.0,7
flip,cont,1.0,3.0,12,ALL,3118,-0.044644575841577286,66.8697883258499,0.7217311633291456,-139.20178747403799,0.0,7
flip,fade,4.0,3.0,12,ALL,3118,-0.044646406095992075,47.979474021808855,0.8191570290149506,-139.20749420730328,0.0,7
flip,fade,4.0,3.0,12,legYoung,3118,-0.044646406095992075,47.979474021808855,0.8191570290149506,-139.20749420730328,0.0,7
pocket,cont,1.5,1.0,48,conf3,823,-0.0446561257092485,39.732685297691376,0.6950485094111608,-36.751991458711515,0.0,7
pocket,cont,1.5,1.0,96,conf3,823,-0.0446561257092485,39.732685297691376,0.6950485094111608,-36.751991458711515,0.0,7
pocket,cont,1.5,1.0,288,conf3,823,-0.0446561257092485,39.732685297691376,0.6950485094111608,-36.751991458711515,0.0,7
flip,cont,3.0,1.5,12,conf3,3101,-0.04466566357392807,34.92421799419542,0.7906560522226971,-138.50822274275095,0.0,7
flip,cont,3.0,1.0,24,sessASIA,877,-0.044674125990082525,25.313568985176737,0.7554596798323954,-39.179208493302376,0.0,7
fib50,cont,3.0,3.0,48,sessASIA,850,-0.04468771866057608,47.529411764705884,0.8497631406512346,-37.98456086148967,0.2857142857142857,7
fib50,fade,3.0,1.5,288,conf2of3,1272,-0.04468838009324612,34.276729559748425,0.8109299481304372,-56.843619478609064,0.14285714285714285,7
flip,fade,3.0,1.5,24,volHI,1352,-0.04469416758748838,36.09467455621302,0.8608371395878172,-60.426514578284284,0.14285714285714285,7
flip,fade,1.5,1.5,48,volHI,1352,-0.04469531341192746,47.85502958579882,0.8319398433480379,-60.42806373292592,0.0,7
flip,fade,4.0,3.0,12,conf2of3,3101,-0.044699997980668836,47.95227346017414,0.8195356763162152,-138.61469373805406,0.0,7
fib50,fade,1.0,1.0,24,sessASIA,850,-0.04470253506621446,48.0,0.6658301166057252,-37.99715480628229,0.14285714285714285,7
pocket,fade,1.5,1.0,12,volLO,1544,-0.04470416129501813,38.27720207253886,0.5697797365034901,-69.02322503950799,0.14285714285714285,7
pocket,fade,3.0,1.5,12,sessASIA,824,-0.04470521575386786,37.62135922330097,0.748413116456657,-36.83709778118711,0.14285714285714285,7
fib50,fade,4.0,1.5,24,volSpike,1716,-0.044708684184900864,30.885780885780882,0.8188428620886942,-76.72010206128988,0.0,7
fib50,cont,2.0,2.0,12,sessASIA,850,-0.04471042954839708,45.88235294117647,0.7456106697179151,-38.00386511613752,0.0,7
fib50,fade,1.5,1.0,24,legYoung,937,-0.04471783182155582,37.99359658484525,0.7082085669894931,-41.90060841679781,0.0,7
fib50,cont,3.0,2.0,288,conf3of3,294,-0.04472005310388969,36.394557823129254,0.8448159094730961,-13.14769561254357,0.42857142857142855,7
fib50,fade,2.0,3.0,96,conf0,266,-0.04472833831537249,57.89473684210527,0.8479835136285041,-11.897737991889082,0.2857142857142857,7
pocket,fade,4.0,1.0,48,volLO,1544,-0.044735685465322944,20.012953367875646,0.6773379908404055,-69.07189835845863,0.14285714285714285,7
flip,cont,4.0,3.0,96,conf3,3101,-0.04474794238813441,43.17961947758788,0.8832176161853276,-138.76336934560481,0.14285714285714285,7
flip,fade,4.0,3.0,288,volLO,1766,-0.04474848813474018,41.959229898074746,0.8220330137377493,-79.02583004595115,0.14285714285714285,7
fib50,fade,1.5,1.0,24,anti15,1383,-0.04474926343273005,37.960954446854664,0.7162255976840015,-61.88823132746566,0.0,7
pocket,fade,3.0,2.0,48,volSpike,1374,-0.04475247084014791,39.956331877729255,0.8442433812076677,-61.48989493436323,0.14285714285714285,7
flip,cont,1.0,3.0,12,conf3,3101,-0.04475796832932159,66.91389874234119,0.7214968291342169,-138.79445978922627,0.0,7
pocket,cont,2.0,3.0,12,sessUS,1112,-0.04475836438221577,54.13669064748201,0.8135119113061234,-49.77130119302393,0.14285714285714285,7
flip,fade,3.0,1.5,96,anti15,2044,-0.0447593097810501,32.58317025440313,0.8199587712394726,-91.4880291924664,0.0,7
pocket,cont,1.5,1.5,12,conf1,263,-0.04476094653622541,48.669201520912544,0.7118492996788517,-11.772128939027283,0.0,6
pocket,fade,0.5,2.0,12,legYoung,420,-0.044763520475236636,71.42857142857143,0.5339116326631699,-18.800678599599387,0.0,7
flip,cont,1.0,1.5,24,anti15,2044,-0.044763924470182216,58.268101761252446,0.7044924777065811,-91.49746161705245,0.0,7
flip,cont,1.0,3.0,12,conf2of3,3101,-0.04476517426481617,66.97839406643018,0.7217047055445597,-138.81680539519493,0.0,7
pocket,cont,2.0,2.0,288,legYoung,420,-0.044767576231383964,48.57142857142857,0.8084270954705223,-18.802382017181266,0.2857142857142857,7
pocket,cont,2.0,2.0,96,legYoung,420,-0.044767576231383964,48.57142857142857,0.8084270954705223,-18.802382017181266,0.2857142857142857,7
pocket,cont,1.5,2.0,96,anti15,1174,-0.0447867309964661,56.72913117546848,0.7827671570784243,-52.5796221898512,0.0,7
pocket,cont,1.5,2.0,288,anti15,1174,-0.0447867309964661,56.72913117546848,0.7827671570784243,-52.5796221898512,0.0,7
flip,fade,2.0,2.0,12,anti15,2044,-0.04478773447407249,48.53228962818004,0.7888190605667678,-91.54612926500417,0.0,7
fib50,fade,4.0,1.5,288,sessUS,1246,-0.044793362970567234,27.207062600321024,0.8418504870866705,-55.81253026132677,0.0,7
flip,fade,3.0,2.0,288,conf1,3094,-0.04479625736907342,39.657401422107306,0.8426949810788169,-138.59962029991314,0.0,7
flip,cont,1.5,1.5,48,sessASIA,877,-0.044802285653106504,47.890535917901936,0.7523852357125316,-39.2916045177744,0.0,7
fib50,cont,4.0,3.0,12,conf3,1882,-0.044812758878109114,45.961742826780025,0.7880311824321586,-84.33761220860136,0.14285714285714285,7
fib50,cont,1.0,2.0,24,anti15,1383,-0.04481878278857977,64.56977584960232,0.7217219992213588,-61.98437659660583,0.0,7
fib50,fade,4.0,2.0,96,volLO,1686,-0.044821556021989326,33.45195729537366,0.7810393081854714,-75.569143453074,0.0,7
flip,fade,3.0,0.5,48,volSpike,2387,-0.044823364653777995,14.66275659824047,0.6441164108399714,-106.99337142856807,0.0,7
flip,fade,3.0,3.0,96,conf1,3094,-0.044830347848545046,49.22430510665805,0.8687743515513398,-138.70509624339837,0.0,7
flip,fade,1.0,0.5,12,legYoung,3118,-0.04483329131486666,31.526619627966646,0.5543896540298047,-139.79020231975423,0.0,7
flip,fade,1.0,0.5,12,ALL,3118,-0.04483329131486666,31.526619627966646,0.5543896540298047,-139.79020231975423,0.0,7
flip,cont,4.0,1.5,288,anti15,2044,-0.04483339069362672,27.641878669275933,0.8343451025846904,-91.63945057777302,0.2857142857142857,7
flip,fade,1.0,0.5,96,ALL,3118,-0.044834948480236114,31.494547787042976,0.5546194112194986,-139.7953693613762,0.0,7
flip,fade,1.0,0.5,96,legYoung,3118,-0.044834948480236114,31.494547787042976,0.5546194112194986,-139.7953693613762,0.0,7
flip,fade,1.0,0.5,288,legYoung,3118,-0.044834948480236114,31.494547787042976,0.5546194112194986,-139.7953693613762,0.0,7
flip,fade,1.0,0.5,48,legYoung,3118,-0.044834948480236114,31.494547787042976,0.5546194112194986,-139.7953693613762,0.0,7
flip,fade,1.0,0.5,288,ALL,3118,-0.044834948480236114,31.494547787042976,0.5546194112194986,-139.7953693613762,0.0,7
flip,fade,1.0,0.5,24,legYoung,3118,-0.044834948480236114,31.494547787042976,0.5546194112194986,-139.7953693613762,0.0,7
flip,fade,1.0,0.5,24,ALL,3118,-0.044834948480236114,31.494547787042976,0.5546194112194986,-139.7953693613762,0.0,7
flip,fade,1.0,0.5,48,ALL,3118,-0.044834948480236114,31.494547787042976,0.5546194112194986,-139.7953693613762,0.0,7
fib50,cont,3.0,3.0,288,conf1,801,-0.04483773406811419,48.18976279650437,0.8700074703366256,-35.915024988559466,0.42857142857142855,7
flip,fade,2.0,1.5,48,volHI,1352,-0.0448434668959211,40.75443786982248,0.8517540984899915,-60.628367243285325,0.0,7
flip,cont,4.0,3.0,24,conf1,3094,-0.04484608596970558,41.596638655462186,0.8517475563005368,-138.75378999026907,0.14285714285714285,7
pocket,fade,4.0,1.0,12,sessUS,1112,-0.044846794028297346,26.798561151079138,0.7677125812951322,-49.86963495946665,0.14285714285714285,7
pocket,fade,3.0,2.0,12,sessASIA,824,-0.04484908448702206,39.92718446601942,0.7540270640851693,-36.955645617306175,0.14285714285714285,7
pocket,cont,1.0,1.0,48,volLO,1544,-0.044851011843485125,47.862694300518136,0.5028950158902147,-69.24996228634103,0.0,7
pocket,cont,1.0,1.0,288,volLO,1544,-0.044851011843485125,47.862694300518136,0.5028950158902147,-69.24996228634103,0.0,7
pocket,cont,1.0,1.0,96,volLO,1544,-0.044851011843485125,47.862694300518136,0.5028950158902147,-69.24996228634103,0.0,7
flip,fade,2.0,2.0,288,conf1,3094,-0.044858272147865925,48.96574014221073,0.8118671129345941,-138.79149402549717,0.0,7
