setup,side,filter,tp,sl,ts,n_is,exp_is,win_is,n_oos,exp_oos,win_oos,pf_oos
flip,cont,structAlign,2.0,2.0,96,718,-0.050811462807844605,49.721448467966574,499,-0.04620234027831857,49.69939879759519,0.7703234370774884
pocket,fade,posLow,1.0,1.5,288,553,-0.05081150010384384,57.86618444846293,350,-0.03679203708557483,60.0,0.6870779178856365
pocket,fade,posLow,1.0,1.5,96,553,-0.05081150010384384,57.86618444846293,350,-0.03679203708557483,60.0,0.6870779178856365
flip,fade,ALL,4.0,2.0,24,1844,-0.05083323974070084,39.859002169197396,1274,-0.028313198542487865,38.61852433281005,0.8712727611262427
flip,cont,BOS+bigDisp,4.0,1.0,96,1566,-0.050844320316644195,19.284802043422733,1059,-0.05100633970636113,18.69688385269122,0.711620966176042
flip,cont,bigDisp,4.0,1.0,288,1651,-0.05085103340131829,19.079345850999392,1112,-0.045573103518896596,18.974820143884894,0.741625696012224
flip,cont,BOS+struct,3.0,3.0,288,648,-0.050887593259733015,50.46296296296296,463,-0.06692761149071069,47.94816414686825,0.7759214658200003
flip,fade,sweep,2.0,1.0,96,111,-0.05089802607334607,29.72972972972973,83,-0.032380134252153296,38.55421686746988,0.7552149857710104
flip,fade,sweep,2.0,1.0,24,111,-0.05089802607334607,29.72972972972973,83,-0.036126511449451615,38.55421686746988,0.7268933924012473
flip,fade,sweep,2.0,1.0,288,111,-0.05089802607334607,29.72972972972973,83,-0.032380134252153296,38.55421686746988,0.7552149857710104
pocket,fade,posLow,1.0,1.5,24,553,-0.05094753100235747,57.68535262206148,350,-0.03653684878270478,60.0,0.6856386396132692
flip,fade,structAlign,4.0,1.0,288,718,-0.05099944521869985,19.080779944289695,499,-0.014215705267567264,21.64328657314629,0.9155666653144894
flip,fade,structAlign,4.0,1.0,96,718,-0.05099944521869985,19.080779944289695,499,-0.013302099680823057,21.8436873747495,0.9207313545134694
flip,cont,ALL,1.0,1.5,96,1844,-0.051049269212261016,57.10412147505423,1274,-0.05114259764403598,56.907378335949765,0.6066512436234814
flip,cont,ALL,1.0,1.5,288,1844,-0.051049269212261016,57.10412147505423,1274,-0.05114259764403598,56.907378335949765,0.6066512436234814
flip,fade,BOS+struct,3.0,1.5,24,648,-0.05107345972150919,34.72222222222222,463,-0.014297690582572643,38.8768898488121,0.9183526360332176
flip,cont,BOS,3.0,1.5,288,1713,-0.05112541835786424,32.9246935201401,1194,-0.04288520905384518,32.747068676716914,0.7896528945666588
flip,cont,BOS,1.0,1.5,96,1713,-0.051134640268382686,57.4430823117338,1194,-0.05328910567023184,56.44891122278057,0.593047968709624
flip,cont,BOS,1.0,1.5,288,1713,-0.051134640268382686,57.4430823117338,1194,-0.05328910567023184,56.44891122278057,0.593047968709624
flip,cont,posHigh,4.0,1.5,24,900,-0.051140468512808165,30.777777777777775,619,-0.06473073822281314,28.594507269789982,0.6954033086707888
flip,cont,structAgainst,1.0,2.0,24,331,-0.05115735677234652,63.74622356495468,227,-0.04204322286770605,64.31718061674009,0.6903559822566181
pocket,fade,sweep,2.0,1.0,24,89,-0.05116042776106718,32.58426966292135,62,-0.013213904977428692,35.483870967741936,0.8988541224890284
flip,cont,noSweep,4.0,1.0,24,1733,-0.05130167726414184,20.427005193306407,1191,-0.04474399846694198,21.41057934508816,0.7350125284887961
flip,cont,BOS,2.0,1.5,24,1713,-0.051382682144685075,41.85639229422067,1194,-0.054639578694966016,40.45226130653266,0.6926252260300259
flip,cont,ALL,1.0,1.5,24,1844,-0.051434250127305084,56.995661605206074,1274,-0.051369425208887376,56.75039246467818,0.6042372972013188
pocket,fade,posLow,2.0,2.0,24,553,-0.051444116930274994,48.282097649186255,350,-0.049288286964804084,48.857142857142854,0.7342668399271833
flip,fade,structAlign,1.0,1.0,24,718,-0.05144501466115684,46.796657381615596,499,-0.033275651383034184,51.10220440881763,0.6833725193110698
flip,fade,structAlign,1.0,1.0,288,718,-0.05144501466115684,46.796657381615596,499,-0.033275651383034184,51.10220440881763,0.6833725193110698
flip,fade,structAlign,1.0,1.0,96,718,-0.05144501466115684,46.796657381615596,499,-0.033275651383034184,51.10220440881763,0.6833725193110698
pocket,fade,structAgainst,4.0,3.0,24,493,-0.0514779428178293,43.40770791075051,337,-0.027223201578034806,45.103857566765576,0.882455772509564
flip,fade,structAlign,2.0,3.0,24,718,-0.051527612480457965,57.10306406685237,499,-0.02855050774710904,57.91583166332666,0.8549881898360361
flip,cont,BOS,1.0,1.5,24,1713,-0.05154906222246397,57.32632807939287,1194,-0.05342990331784866,56.28140703517588,0.5912403014329524
flip,fade,bigDisp,2.0,3.0,288,1651,-0.05156094540921037,58.44942459115687,1112,-0.0470873124514484,58.992805755395686,0.7995809420518109
flip,cont,BOS,2.0,1.5,96,1713,-0.05158594266520411,41.97314652656159,1194,-0.05371616526125546,40.619765494137354,0.7024048036367966
flip,cont,BOS,2.0,1.5,288,1713,-0.05158594266520411,41.97314652656159,1194,-0.05371616526125546,40.619765494137354,0.7024048036367966
flip,cont,bigDisp,4.0,1.0,96,1651,-0.051616206970761726,19.079345850999392,1112,-0.04545471750526754,18.974820143884894,0.7421237970765424
flip,cont,BOS+bigDisp,3.0,1.0,96,1566,-0.051662531080318846,23.49936143039591,1059,-0.046138164054890414,23.79603399433428,0.7210088915141148
flip,cont,BOS+bigDisp,3.0,1.0,288,1566,-0.051662531080318846,23.49936143039591,1059,-0.046138164054890414,23.79603399433428,0.7210088915141148
flip,cont,noBOS,3.0,2.0,24,131,-0.05170149610070332,38.16793893129771,80,0.005434967560628101,48.75,1.027476563392061
pocket,fade,posLow,3.0,3.0,24,553,-0.05170175300125274,44.846292947558766,350,-0.04198907113981577,47.714285714285715,0.8191089920143437
flip,cont,sweep,3.0,3.0,24,111,-0.05171233710277755,45.94594594594595,83,-0.029861402729439303,43.373493975903614,0.8717591229983811
flip,cont,ALL,3.0,1.5,96,1844,-0.05177061301862402,32.48373101952278,1274,-0.03741320671491835,33.28100470957614,0.8154617563016561
flip,fade,posLow,3.0,1.0,24,886,-0.051780541243947015,26.52370203160271,615,-0.04711408670263628,25.365853658536587,0.6977005984711725
flip,cont,posHigh,4.0,2.0,96,900,-0.05182215931530552,34.44444444444444,619,-0.0467124038831828,33.60258481421648,0.8241171182718157
flip,fade,posHigh,4.0,2.0,24,900,-0.05182277157316175,39.666666666666664,619,6.073743644063573e-05,41.35702746365105,1.0002959989931894
pocket,fade,bigDisp,1.0,1.5,24,1215,-0.05183257461784097,59.01234567901235,887,-0.04094791970978013,59.07553551296505,0.6722590255084564
pocket,fade,bigDisp,1.0,1.5,288,1215,-0.051862763974534556,59.01234567901235,887,-0.04015512996543799,59.301014656144304,0.6784875927965296
pocket,fade,bigDisp,1.0,1.5,96,1215,-0.051862763974534556,59.01234567901235,887,-0.04015512996543799,59.301014656144304,0.6784875927965296
flip,cont,posHigh,1.0,2.0,24,900,-0.05186783677060099,65.0,619,-0.06531676832713273,61.7124394184168,0.5633963760024395
flip,cont,ALL,4.0,2.0,24,1844,-0.051870760885622605,34.869848156182215,1274,-0.042728149232579275,35.8712715855573,0.8152210925143463
flip,cont,BOS,4.0,1.0,24,1713,-0.051923852894014244,20.665499124343256,1194,-0.047146862764490004,20.938023450586265,0.7205698403590876
flip,fade,posHigh,3.0,3.0,24,900,-0.05195827769980608,49.666666666666664,619,-0.021115549357377205,49.919224555735056,0.9061319304924015
pocket,fade,structAlign,2.0,3.0,288,411,-0.05198566403438156,62.04379562043796,323,-0.05825459478369369,57.585139318885446,0.7620608313517003
flip,fade,BOS+struct,4.0,1.5,24,648,-0.05200354455852816,32.098765432098766,463,-0.0027601346706259207,37.365010799136066,0.9844564654271775
flip,cont,noSweep,3.0,1.5,288,1733,-0.05209797588645121,32.37160992498557,1191,-0.03602435547131814,33.58522250209908,0.8225051415079756
flip,fade,bigDisp,3.0,1.0,24,1651,-0.052118918149700925,26.226529376135677,1112,-0.031957965216803254,27.428057553956837,0.7948467718258215
flip,fade,bigDisp,3.0,1.0,96,1651,-0.0521553138662606,24.106602059357964,1112,-0.0345578066181113,25.899280575539567,0.7867430409522511
flip,fade,bigDisp,3.0,1.0,288,1651,-0.0521553138662606,24.106602059357964,1112,-0.03476075297960665,25.809352517985612,0.7858202263017597
flip,cont,bigDisp,3.0,1.0,288,1651,-0.05218245895962714,23.319200484554813,1112,-0.04280950365070723,24.010791366906474,0.7405935795150285
flip,cont,bigDisp,3.0,1.0,96,1651,-0.05218245895962714,23.319200484554813,1112,-0.04280950365070723,24.010791366906474,0.7405935795150285
flip,fade,sweep,3.0,1.5,96,111,-0.05219869676462267,32.432432432432435,83,-0.05095608945415329,39.75903614457831,0.7361301743262436
flip,fade,sweep,3.0,1.5,288,111,-0.05219869676462267,32.432432432432435,83,-0.05095608945415329,39.75903614457831,0.7361301743262436
flip,fade,bigDisp,2.0,1.0,24,1651,-0.05222981943605517,31.920048455481524,1112,-0.03286753905481443,34.622302158273385,0.7673959481781927
pocket,fade,posLow,1.0,2.0,96,553,-0.05235060495785709,63.83363471971067,350,-0.05073509465609034,64.28571428571429,0.6281590231714173
pocket,fade,posLow,1.0,2.0,288,553,-0.05235060495785709,63.83363471971067,350,-0.05073509465609034,64.28571428571429,0.6281590231714173
pocket,fade,structAlign,1.0,2.0,24,411,-0.052452116029036114,65.69343065693431,323,-0.0651076932187586,61.30030959752322,0.5711332553337793
flip,cont,posHigh,1.0,2.0,288,900,-0.052457738313249874,65.66666666666666,619,-0.06372125883437767,62.68174474959613,0.5767124608764782
flip,cont,posHigh,1.0,2.0,96,900,-0.052457738313249874,65.66666666666666,619,-0.06372125883437767,62.68174474959613,0.5767124608764782
pocket,fade,posLow,4.0,3.0,24,553,-0.05248354926824979,41.77215189873418,350,-0.06365856307196864,41.14285714285714,0.7517059112407318
flip,cont,noSweep,3.0,1.0,24,1733,-0.05248678720366346,24.062319676860934,1191,-0.047025776367604286,24.853064651553318,0.7098136401955715
flip,fade,noSweep,1.0,1.0,24,1733,-0.0525079093659603,46.5666474321985,1191,-0.03926788077717631,50.20990764063812,0.6373212889509836
flip,fade,noSweep,1.0,1.0,96,1733,-0.0525079093659603,46.5666474321985,1191,-0.03926788077717631,50.20990764063812,0.6373212889509836
flip,fade,noSweep,1.0,1.0,288,1733,-0.0525079093659603,46.5666474321985,1191,-0.03926788077717631,50.20990764063812,0.6373212889509836
flip,fade,BOS,4.0,1.5,288,1713,-0.05259416223607645,26.32807939287799,1194,-0.03203250312840913,27.470686767169177,0.853570449639327
flip,cont,bigDisp,2.0,1.0,96,1651,-0.05263942778585228,30.708661417322837,1112,-0.052525588442865416,30.125899280575542,0.6525494671816938
flip,cont,bigDisp,2.0,1.0,288,1651,-0.05263942778585228,30.708661417322837,1112,-0.052525588442865416,30.125899280575542,0.6525494671816938
flip,cont,BOS,3.0,2.0,288,1713,-0.05264854406381743,40.280210157618214,1194,-0.03640040115883525,40.45226130653266,0.8441748429193268
flip,fade,bigDisp,2.0,1.0,96,1651,-0.052658935926479813,31.617201695941855,1112,-0.03390687058831168,34.26258992805755,0.7634074966895334
flip,fade,bigDisp,2.0,1.0,288,1651,-0.052658935926479813,31.617201695941855,1112,-0.03390687058831168,34.26258992805755,0.7634074966895334
flip,fade,BOS,1.0,1.0,288,1713,-0.052687838645944465,46.234676007005255,1194,-0.04031636748393742,50.083752093802346,0.6267869082897364
flip,fade,BOS,1.0,1.0,96,1713,-0.052687838645944465,46.234676007005255,1194,-0.04031636748393742,50.083752093802346,0.6267869082897364
flip,fade,BOS,1.0,1.0,24,1713,-0.052687838645944465,46.234676007005255,1194,-0.04031636748393742,50.083752093802346,0.6267869082897364
pocket,fade,sweep,4.0,1.5,24,89,-0.052779463903223266,30.337078651685395,62,-0.10686242452812598,22.58064516129032,0.49979445557082397
flip,cont,structAgainst,2.0,2.0,288,331,-0.05282910278936025,48.338368580060425,227,-0.026006810643326415,51.10132158590308,0.8670920652199794
flip,cont,structAgainst,2.0,2.0,96,331,-0.05282910278936025,48.338368580060425,227,-0.026006810643326415,51.10132158590308,0.8670920652199794
flip,cont,structAlign,2.0,1.5,288,718,-0.05283093862380822,42.20055710306407,499,-0.05926478695110935,40.480961923847694,0.6789295495473358
flip,cont,structAlign,2.0,1.5,96,718,-0.05283093862380822,42.20055710306407,499,-0.05926478695110935,40.480961923847694,0.6789295495473358
flip,cont,posLow,4.0,1.5,96,886,-0.052847200201606964,25.95936794582393,615,-0.018548326580908974,29.105691056910572,0.9105523393372129
flip,cont,posLow,4.0,1.5,288,886,-0.052847200201606964,25.95936794582393,615,-0.01678059152069255,29.268292682926827,0.9191744297457273
flip,cont,BOS,3.0,3.0,96,1713,-0.05287631160095365,49.854057209573845,1194,-0.03228875454616968,50.67001675041875,0.8831976285325175
flip,cont,structAlign,1.0,2.0,24,718,-0.05290226721855536,64.76323119777159,499,-0.060581626688125466,63.92785571142284,0.5821931465560866
flip,cont,bigDisp,2.0,1.0,24,1651,-0.052929429405329007,30.708661417322837,1112,-0.05297839433572281,30.125899280575542,0.6482012441930733
flip,fade,posLow,4.0,1.5,288,886,-0.05293991218473112,26.86230248306998,615,-0.05829856535930867,24.715447154471544,0.7362365232690067
flip,fade,posLow,2.0,2.0,96,886,-0.05297567845898961,48.75846501128668,615,-0.05353719941792225,48.45528455284553,0.729596214715164
flip,cont,posLow,4.0,1.0,24,886,-0.05303381522171006,19.525959367945823,615,-0.030462010657467026,22.11382113821138,0.8108633211005678
flip,fade,bigDisp,3.0,3.0,96,1651,-0.05306797834858711,49.18231374924289,1112,-0.05371473412883709,48.65107913669065,0.8161499299544817
pocket,fade,posLow,3.0,1.5,24,553,-0.05307985927920954,33.45388788426763,350,-0.030051641810629113,37.142857142857146,0.8352944435701458
flip,cont,noSweep,3.0,3.0,288,1733,-0.053085976505409825,49.9134448932487,1191,-0.02203307385001775,52.05709487825357,0.9202906637985666
flip,fade,posLow,3.0,3.0,96,886,-0.05308619089797795,48.75846501128668,615,-0.06416413492514776,47.80487804878049,0.777132224868172
pocket,fade,noSweep,1.0,2.0,288,1584,-0.05313781442124736,65.21464646464646,1104,-0.04182364922961091,65.57971014492753,0.6908150292052839
pocket,fade,noSweep,1.0,2.0,96,1584,-0.05313781442124736,65.21464646464646,1104,-0.04182364922961091,65.57971014492753,0.6908150292052839
flip,fade,BOS+bigDisp,3.0,1.0,24,1566,-0.053175812846485426,25.989782886334613,1059,-0.028035807571633656,27.950897072710102,0.8178451215920743
flip,fade,posLow,2.0,1.0,24,886,-0.05339336608622333,32.39277652370203,615,-0.04364627468744477,33.33333333333333,0.6904967785488427
flip,cont,BOS,4.0,1.5,96,1713,-0.053394733732639865,26.79509632224168,1194,-0.04618231688564869,26.968174204355112,0.7916956607550004
pocket,fade,posLow,1.0,2.0,24,553,-0.05343553355329721,63.47197106690777,350,-0.04922149001143394,64.0,0.6314374174559122
flip,cont,ALL,4.0,1.0,24,1844,-0.05348213103371609,20.390455531453362,1274,-0.04341937448317354,21.350078492935637,0.7414997805290603
flip,fade,BOS+bigDisp,2.0,3.0,288,1566,-0.05349318954774404,58.23754789272031,1059,-0.04189799069068174,59.490084985835686,0.8184009470568778
flip,fade,BOS+struct,4.0,1.0,288,648,-0.053498810239315325,18.51851851851852,463,-0.0026264891834761536,22.4622030237581,0.9840203605000939
flip,fade,BOS+struct,4.0,1.0,96,648,-0.053498810239315325,18.51851851851852,463,-0.0016418473092097163,22.67818574514039,0.9899744222986341
flip,fade,posLow,2.0,3.0,96,886,-0.05356473913284891,58.57787810383746,615,-0.05669345992083364,58.211382113821145,0.7548443573480432
flip,fade,BOS+bigDisp,2.0,1.0,24,1566,-0.05361157144778489,31.545338441890163,1059,-0.0319302624656148,34.844192634560905,0.7725653399965327
flip,fade,BOS+bigDisp,3.0,1.0,288,1566,-0.053647504084156576,23.818646232439335,1059,-0.03057731054423373,26.345609065155806,0.8094455966453358
flip,fade,BOS+bigDisp,3.0,1.0,96,1566,-0.053647504084156576,23.818646232439335,1059,-0.03036420728268243,26.440037771482533,0.8104643653717727
flip,fade,noSweep,4.0,3.0,24,1733,-0.05368067451345912,47.72071552221581,1191,-0.03593155599899525,45.67590260285475,0.857347391416529
flip,fade,posLow,4.0,1.5,96,886,-0.05373160528917881,26.975169300225733,615,-0.05912674836022215,24.878048780487806,0.7311159447096074
pocket,fade,ALL,1.0,2.0,96,1673,-0.053737795053608046,65.21219366407651,1166,-0.04226254368591369,65.43739279588337,0.6878647320522542
pocket,fade,ALL,1.0,2.0,288,1673,-0.053737795053608046,65.21219366407651,1166,-0.04226254368591369,65.43739279588337,0.6878647320522542
pocket,fade,noBOS,1.0,2.0,288,1671,-0.053740846042922376,65.23040095751047,1162,-0.042485272179004226,65.40447504302927,0.6865743398088138
pocket,fade,noBOS,1.0,2.0,96,1671,-0.053740846042922376,65.23040095751047,1162,-0.042485272179004226,65.40447504302927,0.6865743398088138
flip,cont,BOS+struct,2.0,1.5,288,648,-0.053744231240168264,42.43827160493827,463,-0.06493720428205312,39.740820734341256,0.6506381002513796
flip,cont,BOS+struct,2.0,1.5,96,648,-0.053744231240168264,42.43827160493827,463,-0.06493720428205312,39.740820734341256,0.6506381002513796
flip,cont,posHigh,4.0,1.0,24,900,-0.053749513655984744,21.444444444444443,619,-0.05815641996310207,20.516962843295637,0.6629748113371174
flip,cont,structAlign,1.0,2.0,288,718,-0.05378257798168291,64.9025069637883,499,-0.058458218470768514,64.72945891783567,0.5969543142639061
flip,cont,structAlign,1.0,2.0,96,718,-0.05378257798168291,64.9025069637883,499,-0.058458218470768514,64.72945891783567,0.5969543142639061
flip,cont,structAlign,4.0,1.0,24,718,-0.05383052377998772,20.75208913649025,499,-0.055533775794678476,21.24248496993988,0.6727136980565652
flip,cont,structAgainst,2.0,2.0,24,331,-0.05386143625008921,47.43202416918429,227,-0.03364980204963531,49.33920704845815,0.8240429777020488
flip,fade,ALL,4.0,1.5,288,1844,-0.05386538268872337,26.46420824295011,1274,-0.04165330837178494,26.687598116169546,0.812946242164768
pocket,cont,structAlign,3.0,1.5,288,411,-0.053879352227090116,30.656934306569344,323,-0.025471986651978525,35.60371517027864,0.8739135072990155
flip,cont,ALL,3.0,2.0,288,1844,-0.05389280720126624,39.96746203904556,1274,-0.029470810760384363,41.13029827315541,0.8727695451642911
flip,fade,posLow,2.0,2.0,288,886,-0.05394746958157538,48.645598194130926,615,-0.05353719941792225,48.45528455284553,0.729596214715164
flip,cont,ALL,3.0,1.5,288,1844,-0.05401836661687986,32.375271149674624,1274,-0.03741320671491835,33.28100470957614,0.8154617563016561
flip,cont,BOS+bigDisp,4.0,3.0,288,1566,-0.05402357717653335,42.5287356321839,1059,-0.05340308917663331,42.58734655335222,0.8393417258672229
flip,fade,BOS+bigDisp,2.0,1.0,96,1566,-0.054063979701738325,31.226053639846747,1059,-0.03290747751649558,34.466477809254016,0.7688927212288332
flip,fade,BOS+bigDisp,2.0,1.0,288,1566,-0.054063979701738325,31.226053639846747,1059,-0.03290747751649558,34.466477809254016,0.7688927212288332
flip,fade,noBOS,3.0,3.0,24,131,-0.05410774958415715,52.67175572519084,80,-0.14893278020964748,36.25,0.4938824233839139
flip,fade,BOS,4.0,1.5,96,1713,-0.054128225700974864,26.444833625218916,1194,-0.033511662113959687,27.721943048576215,0.84565206165802
flip,fade,posLow,2.0,3.0,288,886,-0.05416765579971498,58.465011286681715,615,-0.05719488316804095,58.211382113821145,0.7532111919830526
pocket,cont,sweep,3.0,1.0,24,89,-0.054169201577062946,26.96629213483146,62,-0.02419478243443108,30.64516129032258,0.8401863566095726
flip,cont,BOS+struct,4.0,1.0,24,648,-0.0542317495590203,20.833333333333336,463,-0.06139805425195586,20.518358531317496,0.641199509361798
flip,fade,posLow,2.0,1.0,288,886,-0.05426217271626362,32.167042889390515,615,-0.04401871403144496,33.170731707317074,0.6895868094686177
flip,fade,posLow,2.0,1.0,96,886,-0.05426217271626362,32.167042889390515,615,-0.04401871403144496,33.170731707317074,0.6895868094686177
flip,cont,ALL,4.0,3.0,96,1844,-0.054360663702385556,42.5704989154013,1274,-0.027455155809184496,44.27001569858713,0.9114608126906661
pocket,fade,sweep,2.0,1.0,288,89,-0.05437051259843886,31.46067415730337,62,-0.014712002827235181,35.483870967741936,0.8897885914060834
pocket,fade,sweep,2.0,1.0,96,89,-0.05437051259843886,31.46067415730337,62,-0.014712002827235181,35.483870967741936,0.8897885914060834
flip,cont,structAgainst,1.0,1.5,288,331,-0.05441418716279203,56.49546827794561,227,-0.045243703449948165,57.70925110132159,0.6517840743034746
flip,cont,structAgainst,1.0,1.5,96,331,-0.05441418716279203,56.49546827794561,227,-0.045243703449948165,57.70925110132159,0.6517840743034746
flip,cont,structAgainst,1.0,1.5,24,331,-0.05441418716279203,56.49546827794561,227,-0.042637264698788674,57.70925110132159,0.6651267340348085
flip,fade,structAgainst,1.0,3.0,24,331,-0.05443679295437782,70.39274924471299,227,-0.03875862662087915,74.00881057268722,0.7326026275197993
flip,cont,sweep,1.0,3.0,24,111,-0.054483522062021936,71.17117117117117,83,-0.047857761513639616,67.46987951807229,0.6550074141435281
flip,fade,posLow,1.0,2.0,24,886,-0.054484703411673115,64.67268623024832,615,-0.0450320749131029,65.20325203252033,0.6537842463212392
pocket,fade,ALL,1.0,1.5,288,1673,-0.054492908928576944,58.81649731022116,1166,-0.03862587108260261,59.7770154373928,0.686776340678074
pocket,fade,ALL,1.0,1.5,96,1673,-0.054492908928576944,58.81649731022116,1166,-0.03862587108260261,59.7770154373928,0.686776340678074
flip,cont,posLow,4.0,3.0,96,886,-0.054503296422435364,42.776523702031604,615,-0.009471419718202142,45.203252032520325,0.9676919037317181
pocket,fade,noBOS,1.0,1.5,288,1671,-0.054525332186273506,58.82704967085578,1162,-0.038905700756999034,59.72461273666093,0.6849700972675025
pocket,fade,noBOS,1.0,1.5,96,1671,-0.054525332186273506,58.82704967085578,1162,-0.038905700756999034,59.72461273666093,0.6849700972675025
flip,cont,BOS+bigDisp,2.0,1.0,288,1566,-0.054525612311674215,30.65134099616858,1059,-0.05470724975501481,29.933899905571295,0.6388247762960693
flip,cont,BOS+bigDisp,2.0,1.0,96,1566,-0.054525612311674215,30.65134099616858,1059,-0.05470724975501481,29.933899905571295,0.6388247762960693
flip,fade,BOS+bigDisp,3.0,3.0,96,1566,-0.0545543777052266,49.042145593869726,1059,-0.04510957070039173,49.29178470254957,0.8424443915283366
flip,fade,ALL,4.0,3.0,96,1844,-0.054573399351841266,42.40780911062907,1274,-0.059792891301371394,41.444270015698585,0.8159755460632443
flip,fade,posLow,1.0,2.0,288,886,-0.05465042192242459,64.67268623024832,615,-0.0445500966724295,65.6910569105691,0.6582908611183584
flip,fade,posLow,1.0,2.0,96,886,-0.05465042192242459,64.67268623024832,615,-0.0445500966724295,65.6910569105691,0.6582908611183584
pocket,fade,noBOS,1.0,3.0,24,1671,-0.054666990817688166,69.8982645122681,1162,-0.04558100434632069,70.74010327022376,0.6834125775071387
flip,cont,sweep,1.0,3.0,96,111,-0.05466743631248663,72.07207207207207,83,-0.03867320269157885,69.87951807228916,0.7136905024546203
flip,cont,sweep,1.0,3.0,288,111,-0.05466743631248663,72.07207207207207,83,-0.03867320269157885,69.87951807228916,0.7136905024546203
pocket,fade,ALL,1.0,1.5,24,1673,-0.054668465088516915,58.69695158398087,1166,-0.03876610111010347,59.51972555746141,0.6835651662607698
pocket,fade,noBOS,1.0,1.5,24,1671,-0.054701098467290606,58.707360861759426,1162,-0.03904641350404379,59.466437177280554,0.6817406147571735
flip,cont,BOS,4.0,1.5,288,1713,-0.05471154890499521,26.67834208990076,1194,-0.04580749068167519,26.884422110552762,0.7942262811250969
flip,fade,ALL,1.0,1.0,96,1844,-0.0547152511004289,46.149674620390456,1274,-0.04047552155837026,50.078492935635786,0.6270728198763965
flip,fade,ALL,1.0,1.0,288,1844,-0.0547152511004289,46.149674620390456,1274,-0.04047552155837026,50.078492935635786,0.6270728198763965
flip,fade,ALL,1.0,1.0,24,1844,-0.0547152511004289,46.149674620390456,1274,-0.04047552155837026,50.078492935635786,0.6270728198763965
pocket,fade,ALL,1.0,3.0,24,1673,-0.05471970155932661,69.8744769874477,1166,-0.04548641787511013,70.75471698113208,0.6839744439194357
pocket,fade,sweep,2.0,3.0,96,89,-0.054742449482441724,56.17977528089888,62,-0.09757336568339695,53.2258064516129,0.6247242855747352
flip,cont,BOS+bigDisp,2.0,1.0,24,1566,-0.054831354759794323,30.65134099616858,1059,-0.055532233219751655,29.83947119924457,0.6326503046352897
flip,fade,bigDisp,2.0,3.0,96,1651,-0.0549073833199937,58.26771653543307,1112,-0.04745219294309547,58.81294964028777,0.7979785328159033
flip,cont,structAlign,4.0,3.0,288,718,-0.054921773977037874,42.618384401114206,499,-0.051518161569086604,41.883767535070135,0.8453952360862932
flip,fade,BOS+bigDisp,3.0,2.0,24,1566,-0.05492764308659782,42.464878671775224,1059,-0.028495363866445893,42.20963172804532,0.8656556292872835
flip,fade,posLow,1.0,1.5,288,886,-0.05493171218751006,57.33634311512416,615,-0.04293182354645155,59.18699186991871,0.6432102854674789
flip,fade,posLow,1.0,1.5,96,886,-0.05493171218751006,57.33634311512416,615,-0.04293182354645155,59.18699186991871,0.6432102854674789
flip,fade,posLow,1.0,1.5,24,886,-0.05493171218751006,57.33634311512416,615,-0.043366711775614304,59.02439024390244,0.6404269185499291
pocket,cont,structAlign,4.0,1.0,288,411,-0.05494124824992272,17.761557177615572,323,0.01707240381672215,26.006191950464398,1.1046960718592267
flip,fade,bigDisp,4.0,1.0,24,1651,-0.05496619518895852,23.864324651726225,1112,-0.026480939637556822,24.910071942446045,0.8351394988579364
pocket,fade,noSweep,1.0,2.0,24,1584,-0.05496842397067542,64.33080808080808,1104,-0.04265372167726451,64.76449275362319,0.6810146769658226
pocket,fade,noSweep,1.0,1.5,96,1584,-0.0550226126759519,58.71212121212122,1104,-0.03802235499753209,59.96376811594203,0.6910757903882059
pocket,fade,noSweep,1.0,1.5,288,1584,-0.0550226126759519,58.71212121212122,1104,-0.03802235499753209,59.96376811594203,0.6910757903882059
flip,fade,noSweep,4.0,1.5,288,1733,-0.055080288706087444,26.543566070398157,1191,-0.039406306891592024,26.532325776658272,0.8232917226997044
pocket,fade,noSweep,1.0,1.5,24,1584,-0.05511200858245315,58.6489898989899,1104,-0.038191068075048684,59.78260869565217,0.6876274685469849
pocket,cont,structAlign,3.0,1.5,96,411,-0.055195348638041555,30.656934306569344,323,-0.02463225882915372,35.60371517027864,0.8775612291651819
flip,cont,BOS,3.0,1.0,24,1713,-0.05521728433715676,24.168126094570926,1194,-0.04734360358596951,24.706867671691793,0.7067152535928599
flip,fade,structAlign,3.0,1.5,96,718,-0.0552425298701275,32.03342618384401,499,-0.030184461296905937,34.66933867735471,0.8486530939934207
flip,cont,noSweep,1.0,1.0,24,1733,-0.05526762953421341,45.008655510675126,1191,-0.05908594529154842,44.08060453400503,0.5105294925050011
flip,cont,noSweep,1.0,1.0,96,1733,-0.05526762953421341,45.008655510675126,1191,-0.05908594529154842,44.08060453400503,0.5105294925050011
flip,cont,noSweep,1.0,1.0,288,1733,-0.05526762953421341,45.008655510675126,1191,-0.05908594529154842,44.08060453400503,0.5105294925050011
flip,fade,ALL,4.0,1.5,96,1844,-0.05529046442157098,26.572668112798265,1274,-0.04241789621725419,27.001569858712713,0.8079127726362347
pocket,fade,ALL,1.0,2.0,24,1673,-0.055338812478372766,64.31560071727435,1166,-0.042972924351063306,64.57975986277873,0.6789178425345891
pocket,fade,noBOS,1.0,2.0,24,1671,-0.055343779706376224,64.33273488928786,1162,-0.04319809821649515,64.54388984509465,0.677591476672861
