t,year,dir,netpct,R,eq
2021-11-10 19:45:00+00:00,2021,-1,2.92,1.46,10045.18869877212
2021-11-13 14:20:00+00:00,2021,1,-0.47962000488600326,-0.23981000244300163,10021.09933150819
2021-11-14 15:10:00+00:00,2021,-1,-1.2436539524124468,-0.6218269762062234,9958.785432552451
2021-11-14 22:30:00+00:00,2021,1,0.4920708665962304,0.2460354332981152,9983.28757344266
2021-11-15 14:15:00+00:00,2021,-1,2.92,1.46,10129.043572014922
2021-11-17 11:20:00+00:00,2021,1,-2.08,-1.04,10023.701518865966
2021-11-18 09:05:00+00:00,2021,-1,2.92,1.46,10170.047561041409
2021-11-19 14:00:00+00:00,2021,1,0.4023960348296463,0.20119801741482315,10190.509495104368
2021-11-20 15:05:00+00:00,2021,-1,-2.08,-1.04,10084.528196355282
2021-11-20 18:20:00+00:00,2021,1,-1.030013865240662,-0.515006932620331,10032.592177022001
2021-11-21 23:50:00+00:00,2021,-1,2.92,1.46,10179.068022806521
2021-11-22 13:35:00+00:00,2021,1,-2.08,-1.04,10073.205715369333
2021-11-22 18:05:00+00:00,2021,-1,2.92,1.46,10220.274518813725
2021-11-23 10:15:00+00:00,2021,1,-2.08,-1.04,10113.983663818062
2021-11-24 02:20:00+00:00,2021,-1,-1.5388899345484797,-0.7694449672742398,10036.162125525876
2021-11-24 20:50:00+00:00,2021,1,2.92,1.46,10182.690092558554
2021-11-26 03:00:00+00:00,2021,-1,2.92,1.46,10331.357367909908
2021-11-27 08:10:00+00:00,2021,1,-1.2198136941538018,-0.6099068470769009,10268.345711927042
2021-11-27 20:45:00+00:00,2021,-1,-0.9163658218706993,-0.45818291093534963,10221.29790663923
2021-11-28 10:50:00+00:00,2021,1,-1.619378226442334,-0.809689113221167,10138.53717025927
2021-11-28 16:40:00+00:00,2021,-1,-1.5508476779533575,-0.7754238389766788,10059.920536117568
2021-11-28 19:35:00+00:00,2021,1,2.92,1.46,10206.795375944885
2021-11-30 01:20:00+00:00,2021,-1,-0.8283511950590049,-0.41417559752950245,10164.521320207952
2021-11-30 11:40:00+00:00,2021,1,-1.6186081314404444,-0.8093040657202222,10082.259435902512
2021-11-30 17:00:00+00:00,2021,-1,-2.08,-1.04,9977.403937769126
2021-11-30 18:50:00+00:00,2021,1,-2.08,-1.04,9873.638936816327
2021-12-01 19:10:00+00:00,2021,-1,-0.034958828130979766,-0.017479414065489883,9871.913082583229
2021-12-03 10:00:00+00:00,2021,1,-1.454234616423009,-0.7271173082115046,9800.13269390817
2021-12-03 14:55:00+00:00,2021,-1,2.92,1.46,9943.214631239229
2021-12-06 16:40:00+00:00,2021,1,2.92,1.46,10088.385564855322
2021-12-07 20:30:00+00:00,2021,-1,2.92,1.46,10235.675994102208
2021-12-08 14:45:00+00:00,2021,1,-2.08,-1.04,10129.224963763545
2021-12-09 02:20:00+00:00,2021,-1,2.92,1.46,10277.111648234491
2021-12-10 12:00:00+00:00,2021,1,-2.08,-1.04,10170.229687092853
2021-12-10 15:00:00+00:00,2021,-1,-2.08,-1.04,10064.459298347088
2021-12-11 06:10:00+00:00,2021,1,-2.08,-1.04,9959.788921644278
2021-12-13 01:05:00+00:00,2021,-1,2.92,1.46,10105.201839900285
2021-12-14 12:00:00+00:00,2021,1,-2.08,-1.04,10000.107740765321
2021-12-14 16:20:00+00:00,2021,-1,-2.08,-1.04,9896.106620261362
2021-12-14 20:35:00+00:00,2021,1,-0.5805593367416239,-0.2902796683708119,9867.380234782446
2021-12-15 12:50:00+00:00,2021,-1,-2.08,-1.04,9764.759480340708
2021-12-15 19:00:00+00:00,2021,1,-0.2977864886865333,-0.14889324434326665,9750.220413148112
2021-12-16 15:00:00+00:00,2021,-1,2.92,1.46,9892.573631180074
2021-12-18 10:40:00+00:00,2021,1,2.92,1.46,10037.005206195303
2021-12-19 19:20:00+00:00,2021,-1,-0.13949882201756741,-0.06974941100878371,10030.00445418106
2021-12-20 20:00:00+00:00,2021,1,2.92,1.46,10176.442519212103
2021-12-22 12:35:00+00:00,2021,-1,-0.3342160596079146,-0.1671080298039573,10159.436866614116
2021-12-23 13:30:00+00:00,2021,1,2.92,1.46,10307.764644866682
2021-12-24 15:00:00+00:00,2021,-1,-1.4398377751293134,-0.7199188875646567,10233.557100302574
2021-12-24 16:05:00+00:00,2021,1,-1.2692034516119532,-0.6346017258059766,10168.614770332715
2021-12-24 23:10:00+00:00,2021,-1,-1.2123076071014127,-0.6061538035507064,10106.977325133925
2021-12-25 18:30:00+00:00,2021,1,-1.263684246555239,-0.6318421232776195,10043.117185003612
2021-12-25 23:15:00+00:00,2021,-1,0.24034724572623795,0.12017362286311897,10055.186362773218
2021-12-26 17:35:00+00:00,2021,1,2.92,1.46,10201.992083669707
2021-12-27 23:30:00+00:00,2021,-1,2.92,1.46,10350.941168091285
2021-12-30 11:40:00+00:00,2021,1,-1.0374543712492112,-0.5187271856246056,10297.248022284388
2021-12-30 22:35:00+00:00,2021,-1,-1.7679942254678815,-0.8839971127339408,10206.220647076341
2021-12-31 08:20:00+00:00,2021,1,-1.016441217572559,-0.5082206087862795,10154.350530369698
2021-12-31 17:05:00+00:00,2021,-1,2.92,1.46,10302.604048113095
2022-01-01 05:20:00+00:00,2022,1,-1.128318769837764,-0.564159384918882,10244.480940484633
2022-01-02 04:45:00+00:00,2022,-1,-1.4152289669861462,-0.7076144834930731,10171.989509591076
2022-01-02 16:30:00+00:00,2022,1,-1.4182547703307158,-0.7091273851653579,10099.85714636242
2022-01-02 18:25:00+00:00,2022,-1,-0.8839592511235982,-0.4419796255617991,10055.21783556465
2022-01-03 11:10:00+00:00,2022,1,-1.1686231055398655,-0.5843115527699327,9996.464036095264
2022-01-03 15:05:00+00:00,2022,-1,0.09069615571488894,0.04534807785744447,10000.997240389344
2022-01-04 10:50:00+00:00,2022,1,-1.024811041002247,-0.5124055205011235,9949.751578424424
2022-01-04 18:30:00+00:00,2022,-1,-1.038641243202152,-0.519320621601076,9898.080466679588
2022-01-05 09:15:00+00:00,2022,1,-1.525099818511797,-0.7625499092558985,9822.602663062848
2022-01-05 12:20:00+00:00,2022,-1,2.92,1.46,9966.012661943565
2022-01-08 21:40:00+00:00,2022,1,-1.578837392545538,-0.789418696272769,9887.33909471727
2022-01-09 15:15:00+00:00,2022,-1,-2.0457356514440006,-1.0228678257220003,9786.204684297374
2022-01-09 16:55:00+00:00,2022,1,-1.2274793836591669,-0.6137396918295834,9726.142861826154
2022-01-10 00:55:00+00:00,2022,-1,2.92,1.46,9868.144547608816
2022-01-11 02:20:00+00:00,2022,1,-1.8353958406930193,-0.9176979203465097,9777.584790318622
2022-01-11 14:25:00+00:00,2022,-1,-2.08,-1.04,9675.89790849931
2022-01-11 16:15:00+00:00,2022,1,2.92,1.46,9817.1660179634
2022-01-13 15:15:00+00:00,2022,-1,2.92,1.46,9960.496641825664
2022-01-14 14:50:00+00:00,2022,1,-0.5462469775648214,-0.2731234887824107,9933.292185897455
2022-01-15 12:40:00+00:00,2022,-1,-1.3610541641813168,-0.6805270820906584,9865.693442429229
2022-01-15 15:40:00+00:00,2022,1,-0.8963803269590874,-0.4481901634795437,9821.476374861215
2022-01-16 02:50:00+00:00,2022,-1,-1.0784394065921665,-0.5392197032960833,9768.517039093394
2022-01-16 14:30:00+00:00,2022,1,-1.1834986442289064,-0.5917493221144532,9710.711905733924
2022-01-16 19:40:00+00:00,2022,-1,2.92,1.46,9852.488299557639
2022-01-18 21:25:00+00:00,2022,1,-1.5357076190119923,-0.7678538095059961,9776.835592818354
2022-01-19 03:45:00+00:00,2022,-1,-1.4301609811019222,-0.7150804905509611,9706.923348900867
2022-01-19 12:00:00+00:00,2022,1,2.92,1.46,9848.64442979482
2022-01-20 21:35:00+00:00,2022,-1,2.92,1.46,9992.434638469824
2022-01-23 08:55:00+00:00,2022,1,-2.08,-1.04,9888.513318229738
2022-01-23 14:45:00+00:00,2022,-1,-2.08,-1.04,9785.67277972015
2022-01-23 23:05:00+00:00,2022,1,-2.08,-1.04,9683.901782811061
2022-01-24 05:00:00+00:00,2022,-1,2.92,1.46,9825.286748840103
2022-01-24 17:40:00+00:00,2022,1,2.92,1.46,9968.735935373168
2022-01-26 20:05:00+00:00,2022,-1,2.92,1.46,10114.279480029616
2022-01-27 22:45:00+00:00,2022,1,-1.5391453913557762,-0.7695726956778881,10036.442746786757
2022-01-28 10:05:00+00:00,2022,-1,-2.08,-1.04,9932.063742220174
2022-01-28 15:10:00+00:00,2022,1,0.5662940895289205,0.28314704476446023,9960.186087190394
2022-01-29 16:10:00+00:00,2022,-1,-1.7492157276168907,-0.8746078638084454,9873.073516421871
2022-01-29 20:25:00+00:00,2022,1,-0.7305763074425852,-0.3652881537212926,9837.008348458188
2022-01-30 14:20:00+00:00,2022,-1,-1.0005327275212617,-0.5002663637606308,9787.797104490528
2022-01-30 23:05:00+00:00,2022,1,-1.4769202081612787,-0.7384601040806393,9715.518127805506
2022-01-31 00:30:00+00:00,2022,-1,-0.22505450391704146,-0.11252725195852073,9704.585522242754
2022-01-31 15:00:00+00:00,2022,1,2.92,1.46,9846.272470867498
2022-02-02 06:40:00+00:00,2022,-1,2.92,1.46,9990.028048942162
2022-02-03 23:55:00+00:00,2022,1,2.92,1.46,10135.882458456717
2022-02-06 15:00:00+00:00,2022,-1,-2.08,-1.04,10030.469280888768
2022-02-06 23:05:00+00:00,2022,1,2.92,1.46,10176.914132389744
2022-02-08 09:10:00+00:00,2022,-1,-1.0532335531056125,-0.5266167765528063,10123.320795233207
2022-02-08 20:35:00+00:00,2022,1,-1.676634377636208,-0.838317188818104,10038.45525692757
2022-02-09 02:20:00+00:00,2022,-1,-2.08,-1.04,9934.055322255523
2022-02-09 12:40:00+00:00,2022,1,-1.2021594759430743,-0.6010797379715371,9874.343728554562
2022-02-10 02:55:00+00:00,2022,-1,-1.337618242386549,-0.6688091211932745,9808.303217040015
2022-02-10 09:20:00+00:00,2022,1,-1.3111692249657891,-0.6555846124828946,9744.001490403436
2022-02-10 13:40:00+00:00,2022,-1,-2.08,-1.04,9642.66387490324
2022-02-10 15:00:00+00:00,2022,1,-2.08,-1.04,9542.380170604247
2022-02-10 20:35:00+00:00,2022,-1,2.92,1.46,9681.698921095069
2022-02-12 16:50:00+00:00,2022,1,-1.7343562349046748,-0.8671781174523374,9597.741346653713
2022-02-12 21:30:00+00:00,2022,-1,-1.4122570698249826,-0.7061285349124913,9529.968956297897
2022-02-13 10:35:00+00:00,2022,1,-1.4192968339150824,-0.7096484169575412,9462.339682462984
2022-02-13 18:35:00+00:00,2022,-1,-1.0227747358092154,-0.5113873679046077,9413.950472618644
2022-02-14 08:05:00+00:00,2022,1,-1.0052866864515542,-0.5026433432257771,9366.631877233456
2022-02-14 19:05:00+00:00,2022,-1,-1.720304279218241,-0.8601521396091205,9286.064592732124
2022-02-14 22:15:00+00:00,2022,1,2.92,1.46,9421.641135786012
2022-02-16 04:15:00+00:00,2022,-1,-1.2909050017827584,-0.6454525008913792,9360.828917450071
2022-02-16 08:20:00+00:00,2022,1,-1.5081133277027625,-0.7540566638513813,9290.242963206312
2022-02-16 13:45:00+00:00,2022,-1,-1.3203264161576778,-0.6601632080788389,9228.912197222091
2022-02-16 19:20:00+00:00,2022,1,-1.4759792899943758,-0.7379896449971879,9160.80378086071
2022-02-17 03:55:00+00:00,2022,-1,2.92,1.46,9294.551516061276
2022-02-20 22:55:00+00:00,2022,1,-1.5636734062625646,-0.7818367031312823,9221.883300917265
2022-02-21 00:00:00+00:00,2022,-1,-1.8160020931449505,-0.9080010465724753,9138.148504031244
2022-02-21 01:05:00+00:00,2022,1,-0.9127439659495783,-0.45637198297478915,9096.444554496215
2022-02-21 10:25:00+00:00,2022,-1,2.92,1.46,9229.252644991859
2022-02-21 15:05:00+00:00,2022,1,-2.08,-1.04,9133.268417483943
2022-02-21 18:05:00+00:00,2022,-1,2.92,1.46,9266.614136379209
2022-02-22 10:50:00+00:00,2022,1,2.92,1.46,9401.906702770344
2022-02-23 17:50:00+00:00,2022,-1,2.92,1.46,9539.174540630791
2022-02-24 18:50:00+00:00,2022,1,2.92,1.46,9678.446488924
2022-02-26 08:50:00+00:00,2022,-1,-2.08,-1.04,9577.790645439192
2022-02-26 21:10:00+00:00,2022,1,-1.75552342693299,-0.877761713466495,9493.72046615755
2022-02-27 00:30:00+00:00,2022,-1,-0.9380915898780849,-0.46904579493904247,9449.190569527771
2022-02-27 10:25:00+00:00,2022,1,-1.361677981599827,-0.6808389907999135,9384.856795815438
2022-02-27 19:15:00+00:00,2022,-1,2.92,1.46,9521.875705034343
2022-02-28 14:15:00+00:00,2022,1,2.92,1.46,9660.895090327844
2022-03-02 13:35:00+00:00,2022,-1,-2.08,-1.04,9560.421781388435
2022-03-02 14:40:00+00:00,2022,1,-2.08,-1.04,9460.993394861996
2022-03-03 03:35:00+00:00,2022,-1,-1.167478819453236,-0.583739409726618,9405.765847864555
2022-03-03 13:55:00+00:00,2022,1,-2.08,-1.04,9307.945883046765
2022-03-03 15:15:00+00:00,2022,-1,2.92,1.46,9443.841892939246
2022-03-06 00:55:00+00:00,2022,1,-2.08,-1.04,9345.625937252678
2022-03-06 04:00:00+00:00,2022,-1,-1.9103183587022876,-0.9551591793511438,9256.360333245188
2022-03-06 05:00:00+00:00,2022,1,-1.4985507056153957,-0.7492753528076979,9187.004706701113
2022-03-06 09:00:00+00:00,2022,-1,2.92,1.46,9321.134975418949
2022-03-07 12:20:00+00:00,2022,1,-1.4425831411045342,-0.7212915705522671,9253.902414561453
2022-03-07 18:05:00+00:00,2022,-1,-1.6622328490940452,-0.8311164245470226,9176.99171168248
2022-03-08 02:40:00+00:00,2022,1,2.92,1.46,9310.975790673043
2022-03-10 01:40:00+00:00,2022,-1,2.92,1.46,9446.916037216868
2022-03-11 11:30:00+00:00,2022,1,-2.08,-1.04,9348.668110429813
2022-03-11 16:05:00+00:00,2022,-1,-2.08,-1.04,9251.441962081344
2022-03-14 04:15:00+00:00,2022,1,2.92,1.46,9386.51301472773
2022-03-15 07:10:00+00:00,2022,-1,-2.08,-1.04,9288.893279374563
2022-03-15 14:40:00+00:00,2022,1,2.92,1.46,9424.51112125343
2022-03-16 18:30:00+00:00,2022,-1,-2.08,-1.04,9326.496205592395
2022-03-16 19:25:00+00:00,2022,1,-1.3255136763967368,-0.6627568381983684,9264.684214225521
2022-03-18 00:55:00+00:00,2022,-1,-1.5488626423650542,-0.7744313211825271,9192.935597861906
2022-03-18 15:55:00+00:00,2022,1,2.92,1.46,9327.15245759069
2022-03-20 09:25:00+00:00,2022,-1,-0.3262616710270371,-0.16313083551351856,9311.936995857002
2022-03-22 02:00:00+00:00,2022,1,2.92,1.46,9447.891275996513
2022-03-23 01:00:00+00:00,2022,-1,-1.0960345175975528,-0.5480172587987764,9396.115201211509
2022-03-23 15:20:00+00:00,2022,1,2.92,1.46,9533.298483149196
2022-03-28 23:50:00+00:00,2022,-1,-1.9270521643280558,-0.9635260821640279,9441.442665773506
2022-03-29 11:40:00+00:00,2022,1,-1.3900217710157126,-0.6950108855078563,9375.823611497397
2022-03-29 16:05:00+00:00,2022,-1,-0.7263454910362598,-0.3631727455181299,9341.773175472585
2022-03-30 17:40:00+00:00,2022,1,-1.2320800334875126,-0.6160400167437563,9284.224114438239
2022-03-30 19:20:00+00:00,2022,-1,-0.9450334947778892,-0.4725167473889446,9240.354600632396
2022-03-31 12:30:00+00:00,2022,1,-1.121163402526224,-0.560581701263112,9188.554863609426
2022-03-31 13:55:00+00:00,2022,-1,2.92,1.46,9322.707764618124
2022-04-01 14:10:00+00:00,2022,1,2.92,1.46,9458.819297981549
2022-04-02 15:35:00+00:00,2022,-1,-0.7456369520447125,-0.37281847602235624,9423.555072025105
2022-04-03 06:05:00+00:00,2022,1,-1.2920144152352742,-0.6460072076176371,9362.678227046004
2022-04-04 00:25:00+00:00,2022,-1,-0.674734403449193,-0.3373672017245965,9331.091621504942
2022-04-04 20:35:00+00:00,2022,1,-0.31700628196394737,-0.15850314098197368,9316.30154819695
2022-04-05 14:05:00+00:00,2022,-1,2.92,1.46,9452.319550800625
2022-04-08 08:00:00+00:00,2022,1,-1.1483975407215108,-0.5741987703607554,9398.044448169358
2022-04-08 11:30:00+00:00,2022,-1,-1.0546660695240107,-0.5273330347620053,9348.485455172544
2022-04-08 14:50:00+00:00,2022,1,-1.6085919395696346,-0.8042959697848173,9273.29596342067
2022-04-08 17:10:00+00:00,2022,-1,0.6490288128903422,0.3245144064451711,9303.389144774268
2022-04-09 23:35:00+00:00,2022,1,-0.7680744673386729,-0.38403723366933645,9267.660666465184
2022-04-10 10:00:00+00:00,2022,-1,-0.8978923669658999,-0.44894618348294996,9226.053857604938
2022-04-10 12:05:00+00:00,2022,1,-0.60160588272393,-0.300802941361965,9198.301616229624
2022-04-10 22:10:00+00:00,2022,-1,2.92,1.46,9332.596819826576
2022-04-12 12:30:00+00:00,2022,1,-2.08,-1.04,9235.53781290038
2022-04-12 14:25:00+00:00,2022,-1,-1.2308970670201624,-0.6154485335100812,9178.697830869116
2022-04-13 13:40:00+00:00,2022,1,2.92,1.46,9312.706819199804
2022-04-14 13:40:00+00:00,2022,-1,0.6963323026443448,0.3481661513221724,9345.130512116131
2022-04-15 07:50:00+00:00,2022,1,-0.6775099626246871,-0.33875498131234355,9313.4734169962
2022-04-16 15:10:00+00:00,2022,-1,-0.8915120668532593,-0.44575603342662967,9271.958047318354
2022-04-16 21:45:00+00:00,2022,1,-0.9425310296278887,-0.47126551481394435,9228.262506493325
2022-04-17 02:45:00+00:00,2022,-1,-0.878529012390281,-0.4392645061951405,9187.726024763786
2022-04-17 09:05:00+00:00,2022,1,-0.776051096478234,-0.388025548239117,9152.075300485489
2022-04-17 16:55:00+00:00,2022,-1,2.92,1.46,9285.695599872577
2022-04-18 17:05:00+00:00,2022,1,2.92,1.46,9421.266755630717
2022-04-20 15:15:00+00:00,2022,-1,-1.5350242017322024,-0.7675121008661012,9348.957393226376
2022-04-21 01:35:00+00:00,2022,1,2.92,1.46,9485.45217116748
2022-04-21 17:15:00+00:00,2022,-1,2.92,1.46,9623.939772866524
2022-04-23 16:10:00+00:00,2022,1,-1.0300711551181707,-0.5150355775590854,9574.373059073403
2022-04-23 23:30:00+00:00,2022,-1,2.92,1.46,9714.158905735874
2022-04-25 14:30:00+00:00,2022,1,2.92,1.46,9855.985625759617
2022-04-26 13:35:00+00:00,2022,-1,2.92,1.46,9999.883015895706
2022-04-27 07:55:00+00:00,2022,1,0.03391329278531703,0.016956646392658516,10001.578660698391
2022-04-28 13:45:00+00:00,2022,-1,-2.08,-1.04,9897.562242627127
2022-04-28 15:05:00+00:00,2022,1,-2.08,-1.04,9794.627595303806
2022-04-29 03:10:00+00:00,2022,-1,2.92,1.46,9937.629158195241
2022-05-01 15:20:00+00:00,2022,1,-0.8059656416405357,-0.4029828208202679,9897.582219890888
2022-05-01 18:55:00+00:00,2022,-1,-1.282528474344744,-0.641264237172372,9834.112564769997
2022-05-01 21:00:00+00:00,2022,1,-0.23556557336466882,-0.11778278668233441,9822.529672945733
2022-05-02 17:40:00+00:00,2022,-1,-0.021017423348754713,-0.010508711674377356,9821.497451623274
2022-05-04 06:05:00+00:00,2022,1,2.92,1.46,9964.891314416973
2022-05-05 13:30:00+00:00,2022,-1,2.92,1.46,10110.37872760746
2022-05-10 06:10:00+00:00,2022,1,-2.08,-1.04,10005.230788840343
2022-05-10 14:45:00+00:00,2022,-1,-2.08,-1.04,9901.176388636404
2022-05-11 09:55:00+00:00,2022,1,-2.08,-1.04,9798.204154194585
2022-05-11 12:30:00+00:00,2022,-1,2.92,1.46,9941.257934845826
2022-05-12 14:55:00+00:00,2022,1,-2.08,-1.04,9837.868852323429
2022-05-13 17:55:00+00:00,2022,-1,-2.08,-1.04,9735.555016259264
2022-05-14 18:00:00+00:00,2022,1,2.92,1.46,9877.69411949665
2022-05-16 06:05:00+00:00,2022,-1,-1.6084252263837673,-0.8042126131918836,9798.256457495145
2022-05-17 03:30:00+00:00,2022,1,-1.3162619239243756,-0.6581309619621878,9733.77109801591
2022-05-17 14:40:00+00:00,2022,-1,-2.08,-1.04,9632.539878596544
2022-05-17 21:50:00+00:00,2022,1,-2.08,-1.04,9532.36146385914
2022-05-18 03:10:00+00:00,2022,-1,2.92,1.46,9671.533941231484
2022-05-19 11:45:00+00:00,2022,1,2.92,1.46,9812.738336773464
2022-05-20 14:35:00+00:00,2022,-1,2.92,1.46,9956.004316490356
2022-05-21 15:50:00+00:00,2022,1,-1.0483640669937433,-0.5241820334968716,9903.816730609142
2022-05-22 04:15:00+00:00,2022,-1,-0.9959924561307653,-0.49799622806538263,9854.4960968562
2022-05-22 08:45:00+00:00,2022,1,2.92,1.46,9998.371739870301
2022-05-23 14:05:00+00:00,2022,-1,2.92,1.46,10144.347967272406
2022-05-24 22:10:00+00:00,2022,1,-0.8097790391242675,-0.40488951956213376,10103.274565525006
2022-05-25 11:30:00+00:00,2022,-1,-2.08,-1.04,9998.200510043545
2022-05-25 18:30:00+00:00,2022,1,-2.08,-1.04,9894.219224739092
2022-05-26 08:20:00+00:00,2022,-1,2.92,1.46,10038.674825420283
2022-05-26 16:25:00+00:00,2022,1,-1.9924670757913687,-0.9962335378956844,9938.666180049155
2022-05-27 00:40:00+00:00,2022,-1,0.3475177188066581,0.17375885940332905,9955.935493043513
2022-05-28 12:50:00+00:00,2022,1,2.92,1.46,10101.292151241947
2022-05-31 14:00:00+00:00,2022,-1,-1.7852784562540336,-0.8926392281270168,10011.124054952246
2022-05-31 15:40:00+00:00,2022,1,-1.0868930785936959,-0.5434465392968479,9956.718947730895
2022-06-01 04:05:00+00:00,2022,-1,2.92,1.46,10102.087044367765
2022-06-02 15:20:00+00:00,2022,1,-0.5213933249980961,-0.26069666249904805,10075.75124060035
2022-06-03 09:20:00+00:00,2022,-1,2.92,1.46,10222.857208713114
2022-06-04 14:30:00+00:00,2022,1,-0.7254728046380142,-0.3627364023190071,10185.77518426002
2022-06-05 07:55:00+00:00,2022,-1,-0.7684774523634451,-0.38423872618172256,10146.637491440284
2022-06-05 15:20:00+00:00,2022,1,2.92,1.46,10294.778398815311
2022-06-07 00:20:00+00:00,2022,-1,2.92,1.46,10445.082163438014
2022-06-07 18:10:00+00:00,2022,1,2.92,1.46,10597.580363024208
2022-06-08 03:25:00+00:00,2022,-1,-2.08,-1.04,10487.365527248756
2022-06-08 13:50:00+00:00,2022,1,-2.08,-1.04,10378.29692576537
2022-06-08 18:30:00+00:00,2022,-1,-2.08,-1.04,10270.36263773741
2022-06-09 09:25:00+00:00,2022,1,-1.508613489225683,-0.7543067446128415,10192.89259966476
2022-06-09 12:15:00+00:00,2022,-1,2.92,1.46,10341.708831619864
2022-06-12 15:15:00+00:00,2022,1,-2.08,-1.04,10234.155059771017
2022-06-12 19:25:00+00:00,2022,-1,2.92,1.46,10383.573723643674
2022-06-15 18:40:00+00:00,2022,1,-2.08,-1.04,10275.58455691778
2022-06-16 09:05:00+00:00,2022,-1,2.92,1.46,10425.60809144878
2022-06-17 07:20:00+00:00,2022,1,-2.08,-1.04,10317.181767297712
2022-06-17 13:05:00+00:00,2022,-1,2.92,1.46,10467.812621100258
2022-06-19 09:30:00+00:00,2022,1,2.92,1.46,10620.64268536832
2022-06-20 17:55:00+00:00,2022,-1,-2.08,-1.04,10510.18800144049
2022-06-20 23:30:00+00:00,2022,1,2.92,1.46,10663.636746261522
2022-06-21 20:10:00+00:00,2022,-1,2.92,1.46,10819.32584275694
2022-06-22 14:15:00+00:00,2022,1,-2.08,-1.04,10706.804853992267
2022-06-22 15:50:00+00:00,2022,-1,-2.08,-1.04,10595.45408351075
2022-06-23 06:30:00+00:00,2022,1,-1.6290022302515506,-0.8145011151257753,10509.153991847914
2022-06-23 17:00:00+00:00,2022,-1,-2.08,-1.04,10399.858790332695
2022-06-23 19:20:00+00:00,2022,1,2.92,1.46,10551.696728671552
2022-06-25 12:25:00+00:00,2022,-1,-1.302393182625159,-0.6511965913125795,10482.984439248801
2022-06-25 21:15:00+00:00,2022,1,-0.9008337425809286,-0.4504168712904643,10435.76730871967
2022-06-26 15:05:00+00:00,2022,-1,-0.8783890743779698,-0.4391945371889849,10389.93398878602
2022-06-27 07:25:00+00:00,2022,1,-1.5850644459519536,-0.7925322229759768,10307.590413978958
2022-06-27 13:30:00+00:00,2022,-1,0.15702310381515933,0.07851155190757966,10315.683063177252
2022-06-28 08:45:00+00:00,2022,1,-1.344587271281592,-0.672293635640796,10246.331382470635
2022-06-28 14:30:00+00:00,2022,-1,2.92,1.46,10395.927820654706
2022-06-29 20:00:00+00:00,2022,1,-1.8487449583882465,-0.9243724791941232,10299.830724923688
2022-06-30 01:20:00+00:00,2022,-1,2.92,1.46,10450.208253507573
2022-06-30 23:45:00+00:00,2022,1,2.92,1.46,10602.781294008782
2022-07-01 10:35:00+00:00,2022,-1,-2.08,-1.04,10492.512368551092
2022-07-03 18:05:00+00:00,2022,1,-0.9444484527776108,-0.4722242263888054,10442.964183189952
2022-07-04 02:50:00+00:00,2022,-1,-1.5628486634436811,-0.7814243317218406,10361.360320109508
2022-07-04 09:45:00+00:00,2022,1,2.92,1.46,10512.636180783107
2022-07-05 08:35:00+00:00,2022,-1,-0.5181904896061827,-0.2590952448030914,10485.39844033525
2022-07-05 18:45:00+00:00,2022,1,2.92,1.46,10638.485257564143
2022-07-08 09:00:00+00:00,2022,-1,-2.08,-1.04,10527.845010885476
2022-07-08 14:45:00+00:00,2022,1,-1.8470421191664177,-0.9235210595832088,10430.618145089667
2022-07-09 01:30:00+00:00,2022,-1,-2.08,-1.04,10322.139716380736
2022-07-09 17:30:00+00:00,2022,1,-2.08,-1.04,10214.789463330377
2022-07-10 00:10:00+00:00,2022,-1,2.92,1.46,10363.925389495
2022-07-13 07:45:00+00:00,2022,1,-2.08,-1.04,10256.140565444251
2022-07-13 12:30:00+00:00,2022,-1,-2.08,-1.04,10149.476703563632
2022-07-13 17:00:00+00:00,2022,1,-0.7729323913207441,-0.38646619566037205,10110.252407067934
2022-07-14 08:50:00+00:00,2022,-1,-2.08,-1.04,10005.105782034427
2022-07-14 15:15:00+00:00,2022,1,2.92,1.46,10151.18032645213
2022-07-16 01:05:00+00:00,2022,-1,-0.8884842374655787,-0.44424211873278935,10106.084507893513
2022-07-16 13:15:00+00:00,2022,1,2.92,1.46,10253.633341708757
2022-07-17 13:55:00+00:00,2022,-1,-0.9824586669193146,-0.4912293334596573,10203.264486988885
2022-07-18 02:50:00+00:00,2022,1,2.92,1.46,10352.232148498922
2022-07-18 19:10:00+00:00,2022,-1,-2.08,-1.04,10244.568934154535
2022-07-18 23:20:00+00:00,2022,1,2.92,1.46,10394.13964059319
2022-07-19 06:45:00+00:00,2022,-1,-2.08,-1.04,10286.040588331021
2022-07-19 13:20:00+00:00,2022,1,2.92,1.46,10436.216780920653
2022-07-20 20:05:00+00:00,2022,-1,-2.08,-1.04,10327.680126399078
2022-07-21 19:55:00+00:00,2022,1,-0.8116862846548533,-0.40584314232742663,10285.765944844576
2022-07-22 17:15:00+00:00,2022,-1,2.92,1.46,10435.938127639305
2022-07-24 00:00:00+00:00,2022,1,-1.015994616038527,-0.5079973080192635,10382.923842884342
2022-07-25 00:25:00+00:00,2022,-1,2.92,1.46,10534.514530990453
2022-07-25 20:40:00+00:00,2022,1,-2.08,-1.04,10424.955579868152
2022-07-25 22:20:00+00:00,2022,-1,2.92,1.46,10577.159931334227
2022-07-26 23:55:00+00:00,2022,1,2.92,1.46,10731.586466331706
2022-07-29 11:40:00+00:00,2022,-1,-2.08,-1.04,10619.977967081857
2022-07-29 14:10:00+00:00,2022,1,-0.12163180003413647,-0.060815900017068235,10613.519331899563
