open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_volume,taker_buy_quote_volume
2025-09-05 13:15:00+00:00,113226.21,113226.21,112778.1,113195.37,0.0161,2025-09-05 13:29:59.999000+00:00,1821.4794686,13,0.00573,648.7161604
2025-09-05 13:30:00+00:00,112780.84,113186.86,112588.48,112999.82,0.06652,2025-09-05 13:44:59.999000+00:00,7505.8693679,25,0.02668,3014.8539038
2025-09-05 13:45:00+00:00,112999.84,113227.95,112642.21,113227.95,0.04901,2025-09-05 13:59:59.999000+00:00,5538.1405225,12,0.04896,5532.508412
2025-09-05 14:00:00+00:00,112862.34,113206.6,112251.72,112251.72,0.08485,2025-09-05 14:14:59.999000+00:00,9558.4357688,36,0.00964,1086.8568689
2025-09-05 14:15:00+00:00,112178.27,112466.68,110916.74,111319.79,0.20317,2025-09-05 14:29:59.999000+00:00,22633.934722,133,0.11281,12574.1703696
2025-09-05 14:30:00+00:00,110916.84,111308.7,108669.97,110963.99,0.69985,2025-09-05 14:44:59.999000+00:00,77070.1317179,256,0.07434,8248.2484986
2025-09-05 14:45:00+00:00,110956.25,110956.25,110530.05,110877.23,0.02524,2025-09-05 14:59:59.999000+00:00,2798.8869278,21,0.02517,2791.1498243
2025-09-05 15:00:00+00:00,110532.62,110843.07,110279.75,110707.24,0.16745,2025-09-05 15:14:59.999000+00:00,18530.0648804,42,0.02623,2903.7928978
2025-09-05 15:15:00+00:00,110706.51,110974.04,110519.92,110974.04,0.16169,2025-09-05 15:29:59.999000+00:00,17917.1999634,21,0.14324,15869.8426346
2025-09-05 15:30:00+00:00,111018.02,111018.02,110724.28,110997.75,0.07149,2025-09-05 15:44:59.999000+00:00,7932.2249755,15,0.06045,6709.8280439
2025-09-05 15:45:00+00:00,110995.94,110995.95,110983.37,110983.37,0.10101,2025-09-05 15:59:59.999000+00:00,11210.9511217,11,0.10101,11210.9511217
2025-09-05 16:00:00+00:00,110674.65,110910.02,110599.41,110901.34,0.00802,2025-09-05 16:14:59.999000+00:00,888.2012328,8,0.00384,425.8836591
2025-09-05 16:15:00+00:00,110900.07,110900.07,110470.97,110874.18,0.00199,2025-09-05 16:29:59.999000+00:00,220.5887666,7,0.00178,197.3895311
2025-09-05 16:30:00+00:00,110873.89,110873.89,110862.19,110862.19,0.10415,2025-09-05 16:44:59.999000+00:00,11546.5613255,9,0.10415,11546.5613255
2025-09-05 16:45:00+00:00,110862.11,110933.73,110528.91,110924.32,0.08006,2025-09-05 16:59:59.999000+00:00,8876.0551225,22,0.0738,8184.1365265
2025-09-05 17:00:00+00:00,110923.92,110923.92,110897.55,110897.55,0.01447,2025-09-05 17:14:59.999000+00:00,1605.0661744,6,0.01447,1605.0661744
2025-09-05 17:15:00+00:00,110891.48,110891.48,110568.84,110877.2,0.01092,2025-09-05 17:29:59.999000+00:00,1210.5650833,13,0.0101,1119.8983329
2025-09-05 17:30:00+00:00,110873.2,110873.2,110199.72,110331.53,0.14556,2025-09-05 17:44:59.999000+00:00,16078.8807014,32,0.05,5517.1385853
2025-09-05 17:45:00+00:00,110331.43,110731.39,110242.96,110243.56,0.09012,2025-09-05 17:59:59.999000+00:00,9948.4677006,26,0.06071,6703.8629759
2025-09-05 18:00:00+00:00,110244.1,110915.57,110244.1,110913.56,0.03549,2025-09-05 18:14:59.999000+00:00,3921.7870632,21,0.01145,1268.5534803
2025-09-05 18:15:00+00:00,110437.18,110950.82,110437.18,110950.82,0.00425,2025-09-05 18:29:59.999000+00:00,471.1491167,9,0.00371,411.5130395
2025-09-05 18:30:00+00:00,111036.2,111209.89,110734.13,111208.65,0.0493,2025-09-05 18:44:59.999000+00:00,5477.3584779,24,0.03352,3725.2207717
2025-09-05 18:45:00+00:00,111210.47,111244.83,111210.47,111243.85,0.04623,2025-09-05 18:59:59.999000+00:00,5142.8055153,5,0.04623,5142.8055153
2025-09-05 19:00:00+00:00,111242.24,111248.63,111073.9,111247.7,0.02813,2025-09-05 19:14:59.999000+00:00,3129.3327127,13,0.02806,3121.5575397
2025-09-05 19:15:00+00:00,111247.1,111351.89,111247.1,111351.89,0.04092,2025-09-05 19:29:59.999000+00:00,4554.0030659,9,0.04092,4554.0030659
2025-09-05 19:30:00+00:00,111398.98,111399.99,111089.77,111099.6,0.00333,2025-09-05 19:44:59.999000+00:00,370.9215385,7,0.0032,356.4789214
2025-09-05 19:45:00+00:00,111399.99,111514.87,111224.71,111224.71,0.0326,2025-09-05 19:59:59.999000+00:00,3631.9296788,15,0.03068,3418.3782356
2025-09-05 20:00:00+00:00,111529.94,111591.93,111238.88,111589.92,0.00387,2025-09-05 20:14:59.999000+00:00,431.6486935,10,0.00343,382.7035443
2025-09-05 20:15:00+00:00,111240.42,111242.08,111240.42,111242.08,4e-05,2025-09-05 20:29:59.999000+00:00,4.4496334,2,0.0,0.0
2025-09-05 20:30:00+00:00,111246.89,111606.28,111246.89,111604.88,0.012,2025-09-05 20:44:59.999000+00:00,1338.8926268,10,0.01137,1268.8044113
2025-09-05 20:45:00+00:00,111259.99,111606.81,111259.99,111606.4,0.00799,2025-09-05 20:59:59.999000+00:00,889.9149582,8,0.00272,303.5689111
2025-09-05 21:00:00+00:00,111605.41,111690.48,111133.35,111133.76,0.0565,2025-09-05 21:14:59.999000+00:00,6289.7709583,22,0.00557,621.8264064
2025-09-05 21:15:00+00:00,111135.75,111275.2,110566.39,111030.53,0.10354,2025-09-05 21:29:59.999000+00:00,11479.0312578,50,0.06199,6873.0439027
2025-09-05 21:30:00+00:00,110624.19,111028.38,110624.19,110648.55,0.00074,2025-09-05 21:44:59.999000+00:00,82.0334561,8,0.00041,45.5201508
2025-09-05 21:45:00+00:00,110996.67,110996.68,110650.35,110652.5,0.00205,2025-09-05 21:59:59.999000+00:00,227.2373957,9,0.0012,133.184441
2025-09-05 22:00:00+00:00,110953.53,110953.62,110583.72,110885.72,0.03488,2025-09-05 22:14:59.999000+00:00,3859.1464432,13,0.0039,432.4712686
2025-09-05 22:15:00+00:00,110851.21,110851.21,110851.21,110851.21,0.00011,2025-09-05 22:29:59.999000+00:00,12.1936331,1,0.00011,12.1936331
2025-09-05 22:30:00+00:00,110842.56,110872.51,110839.58,110872.51,0.02408,2025-09-05 22:44:59.999000+00:00,2669.0265553,8,0.02408,2669.0265553
2025-09-05 22:45:00+00:00,110872.04,110872.05,110871.05,110871.05,0.00619,2025-09-05 22:59:59.999000+00:00,686.2974638,7,0.00619,686.2974638
2025-09-05 23:00:00+00:00,110869.48,110869.48,110550.3,110550.3,0.00595,2025-09-05 23:14:59.999000+00:00,659.6010429,9,0.00577,639.7019889
2025-09-05 23:15:00+00:00,110554.61,110860.0,110554.6,110564.18,0.09359,2025-09-05 23:29:59.999000+00:00,10374.8024035,13,0.09181,10178.0137854
2025-09-05 23:30:00+00:00,110850.55,110850.55,110840.75,110840.75,0.00569,2025-09-05 23:44:59.999000+00:00,630.696829,7,0.00569,630.696829
2025-09-05 23:45:00+00:00,110576.39,110576.39,110576.38,110576.38,0.00271,2025-09-05 23:59:59.999000+00:00,299.6619913,2,0.0,0.0
2025-09-06 00:00:00+00:00,110583.53,110804.85,110583.52,110790.0,0.0007,2025-09-06 00:14:59.999000+00:00,77.4923117,6,0.00036,39.8896144
2025-09-06 00:15:00+00:00,110795.2,110795.2,110577.97,110778.23,0.1007,2025-09-06 00:29:59.999000+00:00,11156.9013726,10,0.10028,11110.4491716
2025-09-06 00:30:00+00:00,110579.87,110839.46,110579.87,110838.98,0.01691,2025-09-06 00:44:59.999000+00:00,1871.7172691,25,0.00764,846.6418442
2025-09-06 00:45:00+00:00,110838.55,110838.55,110593.3,110835.46,0.02487,2025-09-06 00:59:59.999000+00:00,2753.3394694,32,0.01179,1306.7700204
2025-09-06 01:00:00+00:00,110834.8,110834.8,110601.96,110829.69,0.04693,2025-09-06 01:14:59.999000+00:00,5201.3298128,27,0.04686,5193.5876756
2025-09-06 01:15:00+00:00,110858.25,110858.25,110614.74,110614.74,0.00086,2025-09-06 01:29:59.999000+00:00,95.1505923,2,9e-05,9.9772425
2025-09-06 01:30:00+00:00,110853.69,110900.15,110853.69,110898.96,0.01269,2025-09-06 01:44:59.999000+00:00,1407.2756378,6,0.01265,1402.8396678
2025-09-06 01:45:00+00:00,110898.82,110930.95,110633.54,110930.95,0.01701,2025-09-06 01:59:59.999000+00:00,1886.3418468,10,0.01685,1868.6404804
2025-09-06 02:00:00+00:00,110929.35,110929.35,110649.07,110926.41,0.01411,2025-09-06 02:14:59.999000+00:00,1565.1595033,13,0.01404,1557.4140684
2025-09-06 02:15:00+00:00,110917.18,110917.18,110902.3,110902.3,0.00974,2025-09-06 02:29:59.999000+00:00,1080.3226196,2,0.00974,1080.3226196
2025-09-06 02:30:00+00:00,110899.0,110899.0,110656.92,110885.87,0.01081,2025-09-06 02:44:59.999000+00:00,1198.5236088,20,0.00932,1033.5164715
2025-09-06 02:45:00+00:00,110885.82,111177.64,110668.68,111177.64,0.03884,2025-09-06 02:59:59.999000+00:00,4307.3641227,15,0.03563,3951.9811704
2025-09-06 03:00:00+00:00,111227.84,111227.84,111214.03,111214.03,0.00276,2025-09-06 03:14:59.999000+00:00,306.983226,8,0.00276,306.983226
2025-09-06 03:15:00+00:00,111213.98,111213.98,110834.62,111206.16,0.01283,2025-09-06 03:29:59.999000+00:00,1426.7842499,12,0.01276,1419.0258265
2025-09-06 03:30:00+00:00,110926.75,111211.34,110926.75,111211.34,0.00019,2025-09-06 03:44:59.999000+00:00,21.0960038,2,7e-05,7.7847938
2025-09-06 03:45:00+00:00,111211.34,111211.34,111211.34,111211.34,0.0,2025-09-06 03:59:59.999000+00:00,0.0,0,0.0,0.0
2025-09-06 04:00:00+00:00,111185.7,111185.71,110847.84,110847.84,0.0616,2025-09-06 04:14:59.999000+00:00,6832.5779191,21,0.00642,713.8083443
2025-09-06 04:15:00+00:00,110848.25,110848.25,110834.55,110834.55,0.01202,2025-09-06 04:29:59.999000+00:00,1332.3599119,7,0.0,0.0
2025-09-06 04:30:00+00:00,111047.14,111047.14,110772.71,110782.14,0.00119,2025-09-06 04:44:59.999000+00:00,131.8642825,5,0.00016,17.765938
2025-09-06 04:45:00+00:00,111011.22,111011.22,110796.55,110796.55,0.00865,2025-09-06 04:59:59.999000+00:00,960.1982462,4,0.00858,952.4424877
2025-09-06 05:00:00+00:00,110800.77,110979.01,110759.43,110972.02,0.00526,2025-09-06 05:14:59.999000+00:00,583.204202,12,0.00245,271.8965545
2025-09-06 05:15:00+00:00,110772.31,110775.56,110614.77,110614.77,0.02299,2025-09-06 05:29:59.999000+00:00,2546.5863682,15,0.02055,2276.4376902
2025-09-06 05:30:00+00:00,110771.41,110771.42,110626.75,110626.75,0.00106,2025-09-06 05:44:59.999000+00:00,117.3261106,6,0.00043,47.631257
2025-09-06 05:45:00+00:00,110764.87,110764.88,110631.45,110759.52,0.08568,2025-09-06 05:59:59.999000+00:00,9489.7123001,10,0.08436,9343.6762695
2025-09-06 06:00:00+00:00,110758.81,110758.81,110643.85,110751.57,0.00174,2025-09-06 06:14:59.999000+00:00,192.6127662,4,0.00081,89.7139845
2025-09-06 06:15:00+00:00,110748.62,110748.62,110651.83,110654.25,0.00013,2025-09-06 06:29:59.999000+00:00,14.387811,3,3e-05,3.3224586
2025-09-06 06:30:00+00:00,110745.86,110814.5,110744.64,110750.91,0.00117,2025-09-06 06:44:59.999000+00:00,129.5753108,6,0.00016,17.7227228
2025-09-06 06:45:00+00:00,110810.53,110810.53,110752.51,110801.67,0.00091,2025-09-06 06:59:59.999000+00:00,100.8189137,8,0.00055,60.9449783
2025-09-06 07:00:00+00:00,110800.29,110800.29,110650.04,110796.03,0.00335,2025-09-06 07:14:59.999000+00:00,371.1139219,19,0.00264,292.5059146
2025-09-06 07:15:00+00:00,110796.32,110807.4,110790.01,110805.01,0.00283,2025-09-06 07:29:59.999000+00:00,313.5717941,12,0.00096,106.3686754
2025-09-06 07:30:00+00:00,110807.39,110831.02,110805.0,110829.63,0.00173,2025-09-06 07:44:59.999000+00:00,191.7251281,12,0.00154,170.6721745
2025-09-06 07:45:00+00:00,110829.0,110849.47,110804.57,110846.86,0.00149,2025-09-06 07:59:59.999000+00:00,165.1268898,10,0.00062,68.7241582
2025-09-06 08:00:00+00:00,110846.3,110846.3,110803.38,110842.6,0.00127,2025-09-06 08:14:59.999000+00:00,140.7637855,8,0.00103,114.1709311
2025-09-06 08:15:00+00:00,110837.54,110837.54,110680.28,110680.28,0.00166,2025-09-06 08:29:59.999000+00:00,183.7411531,4,6e-05,6.6502431
2025-09-06 08:30:00+00:00,110829.84,110887.28,110688.2,110699.92,0.00589,2025-09-06 08:44:59.999000+00:00,652.9563949,5,0.00506,561.0843685
2025-09-06 08:45:00+00:00,110879.24,110879.25,110728.28,110728.28,0.01135,2025-09-06 08:59:59.999000+00:00,1257.0859668,5,0.00212,235.0639424
2025-09-06 09:00:00+00:00,110740.34,110740.34,110740.34,110740.34,1e-05,2025-09-06 09:14:59.999000+00:00,1.1074034,1,0.0,0.0
2025-09-06 09:15:00+00:00,110742.63,110743.01,110742.63,110743.01,0.00034,2025-09-06 09:29:59.999000+00:00,37.652562,4,0.0,0.0
2025-09-06 09:30:00+00:00,110743.07,110928.38,110743.07,110921.27,0.00481,2025-09-06 09:44:59.999000+00:00,533.5048679,6,0.00466,516.8933682
2025-09-06 09:45:00+00:00,110901.23,110901.23,110761.3,110762.71,0.01123,2025-09-06 09:59:59.999000+00:00,1244.0175521,5,0.0,0.0
2025-09-06 10:00:00+00:00,110652.12,110869.02,110652.12,110869.02,0.00249,2025-09-06 10:14:59.999000+00:00,275.5450473,3,9e-05,9.9782118
2025-09-06 10:15:00+00:00,110851.07,110851.07,110851.07,110851.07,0.0415,2025-09-06 10:29:59.999000+00:00,4600.319405,1,0.0415,4600.319405
2025-09-06 10:30:00+00:00,110835.13,110835.13,110654.46,110654.46,0.0001,2025-09-06 10:44:59.999000+00:00,11.0780929,2,7e-05,7.7584591
2025-09-06 10:45:00+00:00,110807.03,110807.03,110803.0,110804.35,0.00233,2025-09-06 10:59:59.999000+00:00,258.1787331,11,0.0023,254.8546431
2025-09-06 11:00:00+00:00,110801.0,110803.0,110755.01,110789.24,0.00836,2025-09-06 11:14:59.999000+00:00,926.245375,53,0.00735,814.3483918
2025-09-06 11:15:00+00:00,110788.95,110788.95,110614.76,110777.87,0.05262,2025-09-06 11:29:59.999000+00:00,5829.4268402,10,0.05129,5682.2727806
2025-09-06 11:30:00+00:00,110764.73,110764.73,110630.6,110751.93,0.00126,2025-09-06 11:44:59.999000+00:00,139.439305,5,0.00036,39.8717641
2025-09-06 11:45:00+00:00,110750.78,110861.76,110750.78,110861.76,0.01788,2025-09-06 11:59:59.999000+00:00,1981.2268359,7,0.01788,1981.2268359
2025-09-06 12:00:00+00:00,110649.37,110848.53,110649.36,110843.56,0.00603,2025-09-06 12:14:59.999000+00:00,668.3433134,10,0.00577,639.5744048
2025-09-06 12:15:00+00:00,110843.47,110880.55,110843.47,110877.19,0.00503,2025-09-06 12:29:59.999000+00:00,557.7114139,4,0.00503,557.7114139
2025-09-06 12:30:00+00:00,110694.54,110694.54,110694.54,110694.54,1e-05,2025-09-06 12:44:59.999000+00:00,1.1069454,1,0.0,0.0
2025-09-06 12:45:00+00:00,110867.7,110893.03,110720.81,110890.31,0.00254,2025-09-06 12:59:59.999000+00:00,281.5580221,8,0.00219,242.8053381
2025-09-06 13:00:00+00:00,110887.38,111008.65,110740.61,110998.19,0.09449,2025-09-06 13:14:59.999000+00:00,10488.6925197,20,0.09376,10407.8518744
2025-09-06 13:15:00+00:00,110990.13,110990.13,110766.11,110766.11,0.0004,2025-09-06 13:29:59.999000+00:00,44.3780611,3,0.00032,35.5167723
2025-09-06 13:30:00+00:00,110985.15,110985.16,110976.21,110976.21,0.00059,2025-09-06 13:44:59.999000+00:00,65.4799907,3,0.00059,65.4799907
2025-09-06 13:45:00+00:00,110971.0,110971.0,110786.58,110925.01,0.01376,2025-09-06 13:59:59.999000+00:00,1526.3836809,17,0.0105,1165.1756258
2025-09-06 14:00:00+00:00,110960.0,110960.02,110901.51,110933.02,0.01597,2025-09-06 14:14:59.999000+00:00,1771.6893196,23,0.00399,442.7294182
2025-09-06 14:15:00+00:00,110933.02,110954.16,110933.01,110933.01,0.35717,2025-09-06 14:29:59.999000+00:00,39622.1307056,39,0.00951,1055.1599596
2025-09-06 14:30:00+00:00,110933.01,110947.27,110933.01,110943.93,0.65083,2025-09-06 14:44:59.999000+00:00,72198.5636884,16,0.0027,299.5519171
2025-09-06 14:45:00+00:00,110940.16,110940.17,110932.65,110932.66,0.05507,2025-09-06 14:59:59.999000+00:00,6109.4679683,6,0.05507,6109.4679683
2025-09-06 15:00:00+00:00,110926.46,110926.46,110745.51,110745.79,0.00232,2025-09-06 15:14:59.999000+00:00,257.2666312,8,0.0019,210.7534414
2025-09-06 15:15:00+00:00,110745.93,110890.95,110745.93,110747.9,0.00689,2025-09-06 15:29:59.999000+00:00,763.4323665,9,0.00268,297.1839742
2025-09-06 15:30:00+00:00,110885.62,110885.63,110700.0,110700.0,0.03357,2025-09-06 15:44:59.999000+00:00,3717.6150826,14,0.00441,488.9972226
2025-09-06 15:45:00+00:00,110614.74,110698.07,110345.46,110563.83,0.27922,2025-09-06 15:59:59.999000+00:00,30832.904992,486,0.1742,19239.6596356
2025-09-06 16:00:00+00:00,110355.56,110562.51,110200.01,110451.62,0.05331,2025-09-06 16:14:59.999000+00:00,5881.1329089,733,0.01367,1510.6839865
2025-09-06 16:15:00+00:00,110451.04,110451.05,110078.41,110234.54,0.03526,2025-09-06 16:29:59.999000+00:00,3886.3602477,24,0.01514,1669.9469263
2025-09-06 16:30:00+00:00,110199.99,110317.22,110035.77,110069.39,0.08904,2025-09-06 16:44:59.999000+00:00,9813.6069875,28,0.08869,9775.091106
2025-09-06 16:45:00+00:00,110312.73,110345.63,110083.29,110345.57,0.05574,2025-09-06 16:59:59.999000+00:00,6147.0676004,18,0.04777,5269.6384333
2025-09-06 17:00:00+00:00,110345.46,110345.46,110098.01,110297.05,0.18803,2025-09-06 17:14:59.999000+00:00,20739.2217136,18,0.18796,20731.5148529
2025-09-06 17:15:00+00:00,110299.67,110299.68,110128.22,110297.58,0.0007,2025-09-06 17:29:59.999000+00:00,77.1990759,6,0.00064,70.5913827
2025-09-06 17:30:00+00:00,110295.76,110295.76,110041.42,110041.42,0.03219,2025-09-06 17:44:59.999000+00:00,3542.7677218,15,0.00206,227.2008612
2025-09-06 17:45:00+00:00,110041.43,110268.6,110023.53,110145.0,0.0015,2025-09-06 17:59:59.999000+00:00,165.2090861,10,0.00123,135.4985943
2025-09-06 18:00:00+00:00,110144.89,110268.96,110144.89,110266.67,0.20328,2025-09-06 18:14:59.999000+00:00,22390.5651552,29,0.20235,22288.1279534
2025-09-06 18:15:00+00:00,110266.07,110299.76,110266.07,110299.15,0.00235,2025-09-06 18:29:59.999000+00:00,259.1886834,7,0.00235,259.1886834
2025-09-06 18:30:00+00:00,110298.99,110298.99,110168.16,110168.19,0.00841,2025-09-06 18:44:59.999000+00:00,927.3019674,12,0.00604,666.2034007
2025-09-06 18:45:00+00:00,110288.5,110288.5,110078.1,110281.98,0.00562,2025-09-06 18:59:59.999000+00:00,619.6471668,18,0.00489,539.2880237
2025-09-06 19:00:00+00:00,110281.33,110281.33,110103.89,110200.0,0.00695,2025-09-06 19:14:59.999000+00:00,766.1291971,10,0.00683,752.9167303
2025-09-06 19:15:00+00:00,110199.99,110200.0,110111.4,110113.52,0.00857,2025-09-06 19:29:59.999000+00:00,944.1346141,7,0.00541,596.1819965
2025-09-06 19:30:00+00:00,110114.62,110194.93,110114.62,110194.93,0.15503,2025-09-06 19:44:59.999000+00:00,17071.3094422,8,0.00012,13.2233916
2025-09-06 19:45:00+00:00,110041.17,110174.57,110041.17,110174.57,0.00508,2025-09-06 19:59:59.999000+00:00,559.4357098,4,0.00318,350.3551326
2025-09-06 20:00:00+00:00,110168.62,110168.62,110051.79,110160.83,0.00936,2025-09-06 20:14:59.999000+00:00,1030.7417096,16,0.00572,630.1522423
2025-09-06 20:15:00+00:00,110160.35,110160.35,110064.22,110150.37,0.17465,2025-09-06 20:29:59.999000+00:00,19231.5306012,11,0.00716,788.6978438
2025-09-06 20:30:00+00:00,110146.0,110146.0,110139.93,110139.93,0.02634,2025-09-06 20:44:59.999000+00:00,2901.1731289,10,0.02634,2901.1731289
2025-09-06 20:45:00+00:00,110139.93,110198.77,109729.0,110191.27,2.0448,2025-09-06 20:59:59.999000+00:00,224780.8414449,43,0.03218,3545.9941195
2025-09-06 21:00:00+00:00,110183.55,110183.55,110181.72,110181.72,0.01093,2025-09-06 21:14:59.999000+00:00,1204.2873778,9,0.01093,1204.2873778
2025-09-06 21:15:00+00:00,110181.56,110181.56,110036.51,110179.97,0.25162,2025-09-06 21:29:59.999000+00:00,27695.596859,17,0.05245,5778.9742061
2025-09-06 21:30:00+00:00,110038.94,110199.96,110038.93,110194.87,0.01083,2025-09-06 21:44:59.999000+00:00,1193.0378257,17,0.0092,1013.6727524
2025-09-06 21:45:00+00:00,110192.08,110192.08,110054.78,110190.73,0.32296,2025-09-06 21:59:59.999000+00:00,35586.1764988,18,0.32192,35471.719495
2025-09-06 22:00:00+00:00,110199.98,110275.64,110199.98,110272.18,0.05672,2025-09-06 22:14:59.999000+00:00,6250.7271946,13,0.05672,6250.7271946
2025-09-06 22:15:00+00:00,110264.35,110264.35,110066.39,110258.73,0.04562,2025-09-06 22:29:59.999000+00:00,5030.2406657,4,0.04555,5022.5360184
2025-09-06 22:30:00+00:00,110251.76,110251.76,110235.66,110235.66,0.0123,2025-09-06 22:44:59.999000+00:00,1355.9415651,4,0.0123,1355.9415651
2025-09-06 22:45:00+00:00,110224.13,110224.13,110221.6,110221.6,0.00459,2025-09-06 22:59:59.999000+00:00,505.9286722,4,0.00459,505.9286722
2025-09-06 23:00:00+00:00,110217.26,110217.26,110084.28,110207.53,0.03243,2025-09-06 23:14:59.999000+00:00,3572.5810608,25,0.01982,2184.3685191
2025-09-06 23:15:00+00:00,110206.58,110298.34,110093.13,110293.48,0.06547,2025-09-06 23:29:59.999000+00:00,7219.7754351,19,0.06401,7059.0340282
2025-09-06 23:30:00+00:00,110292.68,110292.68,110286.26,110286.26,0.02817,2025-09-06 23:44:59.999000+00:00,3106.9308714,8,0.02817,3106.9308714
2025-09-06 23:45:00+00:00,110125.97,110278.82,110125.05,110129.22,0.00251,2025-09-06 23:59:59.999000+00:00,276.5359427,9,0.00078,86.0174776
2025-09-07 00:00:00+00:00,110231.53,110231.53,110128.33,110227.97,0.03705,2025-09-07 00:14:59.999000+00:00,4083.9313703,20,0.03644,4016.7519049
2025-09-07 00:15:00+00:00,110134.49,110226.78,110134.48,110143.6,0.11259,2025-09-07 00:29:59.999000+00:00,12410.2338542,19,0.11091,12225.2032789
2025-09-07 00:30:00+00:00,110143.6,110291.54,110013.17,110291.54,0.43126,2025-09-07 00:44:59.999000+00:00,47535.3498796,60,0.42028,46326.7870251
2025-09-07 00:45:00+00:00,110044.06,110449.48,110044.06,110345.68,0.01372,2025-09-07 00:59:59.999000+00:00,1511.7974059,45,0.00529,583.7339405
2025-09-07 01:00:00+00:00,110444.82,110456.69,110118.98,110399.6,0.01435,2025-09-07 01:14:59.999000+00:00,1583.5686278,31,0.00606,669.1797422
2025-09-07 01:15:00+00:00,110399.29,110505.0,110166.48,110184.01,0.02306,2025-09-07 01:29:59.999000+00:00,2546.5209474,11,0.02193,2422.0230082
2025-09-07 01:30:00+00:00,110456.78,110499.91,110220.22,110499.91,0.00078,2025-09-07 01:44:59.999000+00:00,86.0160853,4,0.00016,17.6795489
2025-09-07 01:45:00+00:00,110500.0,110566.39,110266.24,110566.39,0.00052,2025-09-07 01:59:59.999000+00:00,57.4589065,5,0.00045,49.7402697
2025-09-07 02:00:00+00:00,110567.67,110567.67,110315.0,110560.6,0.01745,2025-09-07 02:14:59.999000+00:00,1929.3280787,14,0.01744,1928.2249287
2025-09-07 02:15:00+00:00,110560.14,110560.14,110334.95,110340.51,0.09207,2025-09-07 02:29:59.999000+00:00,10178.5385098,7,0.09193,10163.0912276
2025-09-07 02:30:00+00:00,110340.51,110340.51,110340.51,110340.51,0.0,2025-09-07 02:44:59.999000+00:00,0.0,0,0.0,0.0
2025-09-07 02:45:00+00:00,110537.43,110729.23,110357.4,110728.18,0.00758,2025-09-07 02:59:59.999000+00:00,838.0618517,15,0.00682,754.1902264
2025-09-07 03:00:00+00:00,110726.9,110726.9,110711.24,110711.24,0.10448,2025-09-07 03:14:59.999000+00:00,11567.221201,14,0.10448,11567.221201
2025-09-07 03:15:00+00:00,110700.0,110700.0,110700.0,110700.0,0.00202,2025-09-07 03:29:59.999000+00:00,223.614,1,0.00202,223.614
2025-09-07 03:30:00+00:00,110477.62,110699.99,110477.62,110699.98,0.00371,2025-09-07 03:44:59.999000+00:00,410.4745902,3,0.00271,299.9969702
2025-09-07 03:45:00+00:00,110687.63,110687.64,110523.91,110681.21,0.00395,2025-09-07 03:59:59.999000+00:00,437.196924,6,0.00388,429.4602503
2025-09-07 04:00:00+00:00,110680.08,110680.08,110672.03,110672.03,0.00072,2025-09-07 04:14:59.999000+00:00,79.6877558,5,0.00072,79.6877558
2025-09-07 04:15:00+00:00,110537.8,110599.99,110537.51,110599.07,0.01142,2025-09-07 04:29:59.999000+00:00,1262.4700902,8,0.00219,242.2087809
2025-09-07 04:30:00+00:00,110540.59,110590.07,110403.91,110403.91,0.00333,2025-09-07 04:44:59.999000+00:00,367.7966658,4,7e-05,7.7413049
2025-09-07 04:45:00+00:00,110577.84,110577.84,110567.86,110567.87,0.00401,2025-09-07 04:59:59.999000+00:00,443.4098664,5,0.00401,443.4098664
2025-09-07 05:00:00+00:00,110567.28,110694.45,110436.48,110694.45,0.00578,2025-09-07 05:14:59.999000+00:00,639.0750663,10,0.00523,578.3350023
2025-09-07 05:15:00+00:00,110691.56,110700.0,110690.99,110700.0,0.00315,2025-09-07 05:29:59.999000+00:00,348.6789712,5,0.00315,348.6789712
2025-09-07 05:30:00+00:00,110700.0,110700.0,110490.68,110699.99,0.00475,2025-09-07 05:44:59.999000+00:00,525.7803602,9,0.00453,501.4709911
2025-09-07 05:45:00+00:00,110515.07,110699.99,110515.07,110699.18,0.00186,2025-09-07 05:59:59.999000+00:00,205.8900652,5,0.0018,199.259161
2025-09-07 06:00:00+00:00,110522.69,110693.49,110522.69,110684.89,0.00202,2025-09-07 06:14:59.999000+00:00,223.5647202,4,0.00181,200.3544429
2025-09-07 06:15:00+00:00,110676.35,110676.36,110676.35,110676.36,0.00015,2025-09-07 06:29:59.999000+00:00,16.6014529,2,0.00015,16.6014529
2025-09-07 06:30:00+00:00,110662.68,110662.99,110546.84,110551.83,0.08207,2025-09-07 06:44:59.999000+00:00,9081.6805581,29,0.07929,8774.3540231
2025-09-07 06:45:00+00:00,110647.62,110647.62,110413.81,110413.81,0.00275,2025-09-07 06:59:59.999000+00:00,304.0049771,8,0.00099,109.5322237
2025-09-07 07:00:00+00:00,110626.72,110626.72,110421.46,110610.37,0.00186,2025-09-07 07:14:59.999000+00:00,205.7458615,5,0.00185,204.6416469
2025-09-07 07:15:00+00:00,110602.52,110602.52,110435.15,110591.33,0.01448,2025-09-07 07:29:59.999000+00:00,1601.2825533,11,0.01326,1466.546772
2025-09-07 07:30:00+00:00,110740.13,110844.17,110476.3,110844.17,0.00678,2025-09-07 07:44:59.999000+00:00,750.9583456,7,0.00603,668.1011206
